aria_account_id,aria_account_type,aria_product_name,aria_open_date,aria_open_channel,aria_status,aria_initial_balance,aria_current_balance,aria_loan_amount,aria_loan_release_date,aria_loan_maturity_date,aria_peak_activity_period
aria_acct_005364,Checking,PREMIER CHECKING,2014-04-18 00:00:00,Phone,ACTIVE,0,46290,,,,Morning
aria_acct_005365,Savings,Trust Savings Account,2009-10-26 00:00:00,In-Person,ACTIVE,0,5637,,,,Afternoon
aria_acct_005366,Checking,PREMIER CHECKING,2020-06-21 00:00:00,In-Person,ACTIVE,0,164261,,,,Afternoon
aria_acct_005367,Savings,POD Savings Account,2017-12-23 00:00:00,In-Person,ACTIVE,0,45235,,,,Afternoon
aria_acct_005368,Checking,PREFERRED CHECKING,2019-04-20 00:00:00,Online,ACTIVE,0,30434,,,,Evening
aria_acct_005369,Credit Card,SR Visa Signature Rewards,2023-01-20 00:00:00,Online,ACTIVE,0,19861,,,,Morning
aria_acct_005370,Checking,Checking Account,2013-02-14 00:00:00,In-Person,ACTIVE,0,8052,,,,Afternoon
aria_acct_005371,Savings,POD Savings Account,2012-05-26 00:00:00,Mobile,ACTIVE,0,29066,,,,Afternoon
aria_acct_005372,Checking,ICHECKING,2011-01-27 00:00:00,Phone,ACTIVE,0,36513,,,,Afternoon
aria_acct_005373,Savings,POD Savings Account,2017-11-14 00:00:00,In-Person,ACTIVE,0,78556,,,,Evening
aria_acct_005374,Credit Card,SR Visa Signature Rewards,2020-03-02 00:00:00,Phone,ACTIVE,0,5757,,,,Afternoon
aria_acct_005375,Checking,Checking Account,2013-07-30 00:00:00,In-Person,ACTIVE,0,21406,,,,Evening
aria_acct_005376,Savings,Trust Savings Account,2024-10-20 00:00:00,Mobile,ACTIVE,0,11030,,,,Afternoon
aria_acct_005377,Checking,ICHECKING,2013-09-01 00:00:00,In-Person,ACTIVE,0,27971,,,,Morning
aria_acct_005378,Savings,Trust Savings Account,2019-07-24 00:00:00,Online,ACTIVE,0,2102,,,,Evening
aria_acct_005379,Credit Card,SR Visa Signature Rewards,2019-11-11 00:00:00,In-Person,ACTIVE,0,19092,,,,Afternoon
aria_acct_005380,Checking,ICHECKING,2020-06-25 00:00:00,Referral,ACTIVE,0,20303,,,,Morning
aria_acct_005381,Checking,PREMIER CHECKING,2012-08-04 00:00:00,In-Person,ACTIVE,0,93089,,,,Afternoon
aria_acct_005382,Savings,POD Savings Account,2024-01-14 00:00:00,Online,ACTIVE,0,1601,,,,Afternoon
aria_acct_005383,Checking,Checking Account,2024-03-10 00:00:00,Mobile,ACTIVE,0,2598,,,,Morning
aria_acct_005384,Savings,Money Market Savings,2013-11-17 00:00:00,In-Person,ACTIVE,0,124969,,,,Evening
aria_acct_005385,Loan,Auto Loan,2017-01-01 00:00:00,In-Person,ACTIVE,0,0,38449.0,2017-01-01 00:00:00,2018-12-21 00:00:00,Afternoon
aria_acct_005386,Checking,ICHECKING,2025-06-27 00:00:00,Mobile,ACTIVE,0,25082,,,,Afternoon
aria_acct_005387,Savings,Money Market Savings,2019-03-08 00:00:00,Online,CLOSED,0,21792,,,,Evening
aria_acct_005388,Checking,PREMIER CHECKING,2019-01-20 00:00:00,Mobile,ACTIVE,0,205471,,,,Evening
aria_acct_005389,Savings,POD Savings Account,2025-09-20 00:00:00,Online,ACTIVE,0,18598,,,,Afternoon
aria_acct_005390,Checking,PREFERRED CHECKING,2012-10-31 00:00:00,Phone,ACTIVE,0,5940,,,,Afternoon
aria_acct_005391,Savings,POD Savings Account,2024-05-30 00:00:00,Mobile,ACTIVE,0,1054,,,,Afternoon
aria_acct_005392,Checking,PREMIER CHECKING,2019-03-12 00:00:00,Online,ACTIVE,0,39071,,,,Afternoon
aria_acct_005393,Savings,POD Savings Account,2015-11-15 00:00:00,Online,ACTIVE,0,99371,,,,Afternoon
aria_acct_005394,Checking,PREFERRED CHECKING,2022-09-11 00:00:00,Online,ACTIVE,0,13704,,,,Evening
aria_acct_005395,Checking,PREFERRED CHECKING,2018-11-18 00:00:00,Online,ACTIVE,0,1637,,,,Evening
aria_acct_005396,Savings,Money Market Savings,2006-10-30 00:00:00,In-Person,ACTIVE,0,276,,,,Morning
aria_acct_005397,Credit Card,SR Visa Signature Rewards,2023-12-18 00:00:00,Phone,ACTIVE,0,40402,,,,Evening
aria_acct_005398,Loan,Fixed 30 Yr 1st Mortgage,2025-10-13 00:00:00,In-Person,ACTIVE,0,0,62701.0,2025-10-13 00:00:00,2033-03-19 00:00:00,Evening
aria_acct_005399,Checking,PREFERRED CHECKING,2020-02-20 00:00:00,In-Person,ACTIVE,0,800,,,,Morning
aria_acct_005400,Credit Card,PP Visa Platinum Rewards,2011-03-13 00:00:00,Online,ACTIVE,0,40223,,,,Morning
aria_acct_005401,Checking,PREFERRED CHECKING,2017-02-06 00:00:00,In-Person,ACTIVE,0,13689,,,,Afternoon
aria_acct_005402,Savings,Money Market Savings,2012-08-24 00:00:00,In-Person,ACTIVE,0,30549,,,,Evening
aria_acct_005403,Certificate Deposit,Certificate Account 1 Year,2023-03-06 00:00:00,Mobile,ACTIVE,0,6640,,,,Afternoon
aria_acct_005404,Checking,ICHECKING,2022-10-20 00:00:00,Referral,CLOSED,0,12036,,,,Morning
aria_acct_005405,Savings,POD Savings Account,2018-07-16 00:00:00,Referral,ACTIVE,0,29022,,,,Afternoon
aria_acct_005406,Checking,ICHECKING,2024-10-21 00:00:00,Referral,ACTIVE,0,7158,,,,Afternoon
aria_acct_005407,Checking,PREFERRED CHECKING,2021-09-08 00:00:00,Mobile,ACTIVE,0,3066,,,,Afternoon
aria_acct_005408,Checking,PREMIER CHECKING,2023-02-28 00:00:00,Online,ACTIVE,0,42360,,,,Afternoon
aria_acct_005409,Checking,Checking Account,2022-08-06 00:00:00,Mobile,ACTIVE,0,15701,,,,Evening
aria_acct_005410,Savings,Trust Savings Account,2014-07-09 00:00:00,In-Person,ACTIVE,0,27885,,,,Morning
aria_acct_005411,Checking,Checking Account,2021-12-30 00:00:00,Mobile,ACTIVE,0,1962,,,,Evening
aria_acct_005412,Savings,Trust Savings Account,2025-05-12 00:00:00,Mobile,ACTIVE,0,1086,,,,Afternoon
aria_acct_005413,Checking,PREFERRED CHECKING,2021-09-21 00:00:00,Online,ACTIVE,0,7224,,,,Afternoon
aria_acct_005414,Savings,Money Market Savings,2025-01-25 00:00:00,Online,ACTIVE,0,16464,,,,Afternoon
aria_acct_005415,Checking,ICHECKING,2016-06-20 00:00:00,In-Person,ACTIVE,0,200947,,,,Evening
aria_acct_005416,Savings,Money Market Savings,2022-04-22 00:00:00,Phone,ACTIVE,0,13619,,,,Morning
aria_acct_005417,Checking,PREMIER CHECKING,2016-04-07 00:00:00,Referral,ACTIVE,0,48233,,,,Evening
aria_acct_005418,Savings,POD Savings Account,2020-02-09 00:00:00,In-Person,ACTIVE,0,61270,,,,Evening
aria_acct_005419,Checking,PREMIER CHECKING,2019-03-15 00:00:00,Mobile,ACTIVE,0,5314,,,,Morning
aria_acct_005420,Loan,Auto Loan,2010-12-10 00:00:00,Online,ACTIVE,0,0,59682.0,2010-12-10 00:00:00,2020-01-17 00:00:00,Evening
aria_acct_005421,Checking,PREMIER CHECKING,2022-05-13 00:00:00,Online,ACTIVE,0,21184,,,,Afternoon
aria_acct_005422,Savings,Money Market Savings,2021-12-02 00:00:00,Online,ACTIVE,0,12238,,,,Afternoon
aria_acct_005423,Checking,ICHECKING,2020-08-02 00:00:00,Mobile,ACTIVE,0,17283,,,,Evening
aria_acct_005424,Credit Card,SR Visa Signature Rewards,2016-03-08 00:00:00,In-Person,ACTIVE,0,36349,,,,Afternoon
aria_acct_005425,Checking,PREMIER CHECKING,2023-02-08 00:00:00,In-Person,ACTIVE,0,30312,,,,Afternoon
aria_acct_005426,Savings,Money Market Savings,2025-01-05 00:00:00,Online,CLOSED,0,6196,,,,Afternoon
aria_acct_005427,Checking,PREFERRED CHECKING,2020-07-17 00:00:00,Online,ACTIVE,0,2139,,,,Evening
aria_acct_005428,Checking,PREFERRED CHECKING,2010-09-18 00:00:00,Phone,ACTIVE,0,15456,,,,Morning
aria_acct_005429,Credit Card,PP Visa Platinum Rewards,2013-12-16 00:00:00,Phone,ACTIVE,0,47790,,,,Morning
aria_acct_005430,Checking,Checking Account,2024-07-06 00:00:00,Referral,ACTIVE,0,28616,,,,Morning
aria_acct_005431,Savings,POD Savings Account,2014-02-10 00:00:00,In-Person,ACTIVE,0,19938,,,,Afternoon
aria_acct_005432,Checking,Checking Account,2016-04-10 00:00:00,In-Person,ACTIVE,0,17364,,,,Evening
aria_acct_005433,Savings,POD Savings Account,2021-08-02 00:00:00,Mobile,ACTIVE,0,97367,,,,Evening
aria_acct_005434,Credit Card,PP Visa Platinum Rewards,2021-04-19 00:00:00,Mobile,ACTIVE,0,28029,,,,Afternoon
aria_acct_005435,Checking,PREFERRED CHECKING,2014-07-28 00:00:00,In-Person,ACTIVE,0,27065,,,,Afternoon
aria_acct_005436,Checking,ICHECKING,2016-06-01 00:00:00,In-Person,ACTIVE,0,4773,,,,Afternoon
aria_acct_005437,Savings,POD Savings Account,2023-05-18 00:00:00,Online,ACTIVE,0,42051,,,,Morning
aria_acct_005438,Credit Card,SR Visa Signature Rewards,2013-10-25 00:00:00,Phone,ACTIVE,0,64684,,,,Afternoon
aria_acct_005439,Checking,PREMIER CHECKING,2020-09-25 00:00:00,Online,ACTIVE,0,45775,,,,Afternoon
aria_acct_005440,Savings,Money Market Savings,2013-08-09 00:00:00,Phone,ACTIVE,0,97135,,,,Afternoon
aria_acct_005441,Checking,PREMIER CHECKING,2017-01-21 00:00:00,In-Person,ACTIVE,0,13576,,,,Morning
aria_acct_005442,Savings,Trust Savings Account,2022-11-22 00:00:00,Online,ACTIVE,0,20382,,,,Morning
aria_acct_005443,Checking,ICHECKING,2022-02-18 00:00:00,Mobile,ACTIVE,0,71314,,,,Afternoon
aria_acct_005444,Credit Card,SR Visa Signature Rewards,2021-09-18 00:00:00,Mobile,ACTIVE,0,10820,,,,Afternoon
aria_acct_005445,Checking,ICHECKING,2016-01-28 00:00:00,In-Person,ACTIVE,0,200344,,,,Morning
aria_acct_005446,Savings,POD Savings Account,2022-01-05 00:00:00,Online,ACTIVE,0,71159,,,,Afternoon
aria_acct_005447,Credit Card,PP Visa Platinum Rewards,2021-10-01 00:00:00,Mobile,ACTIVE,0,56347,,,,Evening
aria_acct_005448,Checking,PREMIER CHECKING,2009-07-20 00:00:00,Online,CLOSED,0,56444,,,,Afternoon
aria_acct_005449,Savings,Trust Savings Account,2025-02-09 00:00:00,Referral,ACTIVE,0,26453,,,,Afternoon
aria_acct_005450,Checking,Checking Account,2016-12-11 00:00:00,In-Person,ACTIVE,0,70159,,,,Evening
aria_acct_005451,Savings,POD Savings Account,2017-04-12 00:00:00,In-Person,ACTIVE,0,30784,,,,Morning
aria_acct_005452,Certificate Deposit,Certificate Account 6 Month,2011-01-19 00:00:00,In-Person,ACTIVE,0,16215,,,,Afternoon
aria_acct_005453,Checking,PREMIER CHECKING,2011-11-07 00:00:00,In-Person,ACTIVE,0,114912,,,,Morning
aria_acct_005454,Savings,POD Savings Account,2024-02-24 00:00:00,Mobile,ACTIVE,0,10773,,,,Evening
aria_acct_005455,Checking,PREMIER CHECKING,2017-08-16 00:00:00,Phone,ACTIVE,0,66457,,,,Morning
aria_acct_005456,Checking,ICHECKING,2023-02-13 00:00:00,Mobile,ACTIVE,0,14281,,,,Evening
aria_acct_005457,Savings,Money Market Savings,2015-11-29 00:00:00,In-Person,ACTIVE,0,30803,,,,Afternoon
aria_acct_005458,Checking,PREMIER CHECKING,2019-04-29 00:00:00,In-Person,ACTIVE,0,5145,,,,Evening
aria_acct_005459,Checking,PREMIER CHECKING,2012-05-03 00:00:00,In-Person,ACTIVE,0,64935,,,,Evening
aria_acct_005460,Checking,ICHECKING,2014-06-15 00:00:00,Phone,ACTIVE,0,115588,,,,Morning
aria_acct_005461,Savings,Money Market Savings,2013-12-08 00:00:00,Phone,ACTIVE,0,91567,,,,Morning
aria_acct_005462,Checking,PREFERRED CHECKING,2024-08-05 00:00:00,Mobile,ACTIVE,0,37453,,,,Morning
aria_acct_005463,Savings,Trust Savings Account,2014-09-08 00:00:00,In-Person,ACTIVE,0,27704,,,,Afternoon
aria_acct_005464,Checking,Checking Account,2012-03-21 00:00:00,Phone,ACTIVE,0,28915,,,,Evening
aria_acct_005465,Checking,Checking Account,2025-12-22 00:00:00,In-Person,ACTIVE,0,44977,,,,Morning
aria_acct_005466,Savings,POD Savings Account,2019-07-12 00:00:00,In-Person,ACTIVE,0,33500,,,,Morning
aria_acct_005467,Checking,PREFERRED CHECKING,2021-12-17 00:00:00,Online,ACTIVE,0,17670,,,,Evening
aria_acct_005468,Savings,POD Savings Account,2020-09-25 00:00:00,Mobile,ACTIVE,0,1400,,,,Afternoon
aria_acct_005469,Checking,PREMIER CHECKING,2023-12-26 00:00:00,Online,ACTIVE,0,18084,,,,Evening
aria_acct_005470,Credit Card,PP Visa Platinum Rewards,2025-11-30 00:00:00,Online,ACTIVE,0,2498,,,,Evening
aria_acct_005471,Checking,Checking Account,2022-05-23 00:00:00,Mobile,ACTIVE,0,3575,,,,Afternoon
aria_acct_005472,Checking,PREMIER CHECKING,2010-06-25 00:00:00,Phone,CLOSED,0,58976,,,,Morning
aria_acct_005473,Savings,Money Market Savings,2016-12-01 00:00:00,Phone,ACTIVE,0,260208,,,,Morning
aria_acct_005474,Checking,PREMIER CHECKING,2015-08-23 00:00:00,Online,ACTIVE,0,80399,,,,Evening
aria_acct_005475,Savings,Trust Savings Account,2011-09-21 00:00:00,Phone,ACTIVE,0,12311,,,,Afternoon
aria_acct_005476,Checking,PREFERRED CHECKING,2022-12-16 00:00:00,In-Person,ACTIVE,0,39335,,,,Afternoon
aria_acct_005477,Credit Card,PP Visa Platinum Rewards,2023-05-27 00:00:00,Phone,ACTIVE,0,2826,,,,Evening
aria_acct_005478,Loan,Fixed 30 Yr 1st Mortgage,2019-01-03 00:00:00,In-Person,ACTIVE,0,0,105114.0,2019-01-03 00:00:00,2028-05-28 00:00:00,Morning
aria_acct_005479,Checking,Checking Account,2016-04-04 00:00:00,Phone,ACTIVE,0,57188,,,,Afternoon
aria_acct_005480,Savings,Money Market Savings,2012-11-20 00:00:00,Phone,ACTIVE,0,7590,,,,Afternoon
aria_acct_005481,Checking,Checking Account,2025-12-03 00:00:00,Mobile,ACTIVE,0,51205,,,,Evening
aria_acct_005482,Savings,Trust Savings Account,2023-04-21 00:00:00,Mobile,ACTIVE,0,1999,,,,Evening
aria_acct_005483,Checking,PREMIER CHECKING,2015-04-04 00:00:00,In-Person,ACTIVE,0,94228,,,,Afternoon
aria_acct_005484,Credit Card,SR Visa Signature Rewards,2025-02-10 00:00:00,Referral,ACTIVE,0,16973,,,,Afternoon
aria_acct_005485,Checking,ICHECKING,2015-10-21 00:00:00,Phone,ACTIVE,0,118446,,,,Morning
aria_acct_005486,Savings,POD Savings Account,2009-09-17 00:00:00,In-Person,ACTIVE,0,15383,,,,Evening
aria_acct_005487,Checking,PREMIER CHECKING,2009-09-05 00:00:00,In-Person,ACTIVE,0,4852,,,,Morning
aria_acct_005488,Savings,POD Savings Account,2023-06-06 00:00:00,Mobile,ACTIVE,0,31798,,,,Afternoon
aria_acct_005489,Checking,Checking Account,2025-04-10 00:00:00,Mobile,ACTIVE,0,2922,,,,Evening
aria_acct_005490,Savings,POD Savings Account,2022-09-29 00:00:00,In-Person,ACTIVE,0,23962,,,,Afternoon
aria_acct_005491,Credit Card,SR Visa Signature Rewards,2022-01-13 00:00:00,Online,ACTIVE,0,14988,,,,Morning
aria_acct_005492,Loan,LN CR- 60M,2016-01-09 00:00:00,In-Person,ACTIVE,0,0,36977.0,2016-01-09 00:00:00,2020-01-08 00:00:00,Morning
aria_acct_005493,Checking,PREMIER CHECKING,2016-10-31 00:00:00,Online,ACTIVE,0,32604,,,,Afternoon
aria_acct_005494,Savings,Money Market Savings,2018-01-07 00:00:00,In-Person,ACTIVE,0,33014,,,,Evening
aria_acct_005495,Checking,PREFERRED CHECKING,2022-09-25 00:00:00,Online,ACTIVE,0,27288,,,,Evening
aria_acct_005496,Savings,Trust Savings Account,2023-10-12 00:00:00,In-Person,ACTIVE,0,34523,,,,Morning
aria_acct_005497,Checking,PREMIER CHECKING,2023-09-01 00:00:00,Mobile,ACTIVE,0,9419,,,,Afternoon
aria_acct_005498,Checking,PREFERRED CHECKING,2013-05-04 00:00:00,In-Person,ACTIVE,0,96326,,,,Evening
aria_acct_005499,Checking,ICHECKING,2024-07-20 00:00:00,Online,ACTIVE,0,18175,,,,Afternoon
aria_acct_005500,Savings,Money Market Savings,2022-04-08 00:00:00,Online,ACTIVE,0,7522,,,,Evening
aria_acct_005501,Credit Card,PP Visa Platinum Rewards,2023-01-19 00:00:00,Phone,CLOSED,0,27154,,,,Evening
aria_acct_005502,Loan,Auto Loan,2016-01-15 00:00:00,In-Person,ACTIVE,0,0,56921.0,2016-01-15 00:00:00,2022-07-19 00:00:00,Morning
aria_acct_005503,Checking,PREFERRED CHECKING,2025-05-22 00:00:00,Phone,ACTIVE,0,18727,,,,Afternoon
aria_acct_005504,Savings,POD Savings Account,2017-04-07 00:00:00,Online,ACTIVE,0,10342,,,,Morning
aria_acct_005505,Checking,PREFERRED CHECKING,2016-09-20 00:00:00,In-Person,ACTIVE,0,52209,,,,Evening
aria_acct_005506,Savings,Trust Savings Account,2023-12-03 00:00:00,Mobile,ACTIVE,0,19377,,,,Afternoon
aria_acct_005507,Checking,PREFERRED CHECKING,2025-04-24 00:00:00,Mobile,ACTIVE,0,12116,,,,Evening
aria_acct_005508,Savings,Money Market Savings,2013-05-30 00:00:00,In-Person,ACTIVE,0,2963,,,,Afternoon
aria_acct_005509,Checking,PREFERRED CHECKING,2020-05-02 00:00:00,In-Person,ACTIVE,0,18369,,,,Evening
aria_acct_005510,Loan,Line of Credit,2025-08-19 00:00:00,Mobile,ACTIVE,0,0,10000.0,2025-08-19 00:00:00,2030-06-16 00:00:00,Afternoon
aria_acct_005511,Checking,PREFERRED CHECKING,2022-08-06 00:00:00,In-Person,ACTIVE,0,50728,,,,Afternoon
aria_acct_005512,Checking,Checking Account,2024-03-27 00:00:00,Referral,ACTIVE,0,5316,,,,Evening
aria_acct_005513,Savings,Trust Savings Account,2022-08-19 00:00:00,Mobile,ACTIVE,0,5137,,,,Afternoon
aria_acct_005514,Checking,PREFERRED CHECKING,2014-07-17 00:00:00,In-Person,ACTIVE,0,13044,,,,Afternoon
aria_acct_005515,Checking,ICHECKING,2022-10-07 00:00:00,In-Person,ACTIVE,0,35780,,,,Afternoon
aria_acct_005516,Savings,Money Market Savings,2025-01-30 00:00:00,Mobile,ACTIVE,0,344,,,,Evening
aria_acct_005517,Checking,PREFERRED CHECKING,2022-08-24 00:00:00,Online,ACTIVE,0,3104,,,,Afternoon
aria_acct_005518,Checking,PREFERRED CHECKING,2022-12-14 00:00:00,Mobile,ACTIVE,0,44140,,,,Afternoon
aria_acct_005519,Savings,Trust Savings Account,2014-06-03 00:00:00,Phone,ACTIVE,0,22158,,,,Afternoon
aria_acct_005520,Checking,Checking Account,2006-01-09 00:00:00,In-Person,CLOSED,0,58236,,,,Evening
aria_acct_005521,Credit Card,PP Visa Platinum Rewards,2012-02-17 00:00:00,In-Person,ACTIVE,0,15362,,,,Afternoon
aria_acct_005522,Checking,ICHECKING,2019-06-02 00:00:00,Mobile,ACTIVE,0,1236,,,,Afternoon
aria_acct_005523,Savings,POD Savings Account,2019-01-21 00:00:00,Online,ACTIVE,0,74395,,,,Evening
aria_acct_005524,Checking,Checking Account,2025-08-11 00:00:00,Online,CLOSED,0,20768,,,,Afternoon
aria_acct_005525,Savings,Trust Savings Account,2017-08-15 00:00:00,In-Person,ACTIVE,0,67268,,,,Morning
aria_acct_005526,Checking,Checking Account,2020-03-17 00:00:00,Online,ACTIVE,0,210173,,,,Evening
aria_acct_005527,Checking,Checking Account,2010-04-29 00:00:00,Phone,ACTIVE,0,61859,,,,Morning
aria_acct_005528,Savings,POD Savings Account,2025-07-29 00:00:00,Online,ACTIVE,0,7555,,,,Afternoon
aria_acct_005529,Credit Card,SR Visa Signature Rewards,2010-06-23 00:00:00,In-Person,CLOSED,0,10066,,,,Morning
aria_acct_005530,Checking,ICHECKING,2022-12-28 00:00:00,Mobile,ACTIVE,0,1873,,,,Evening
aria_acct_005531,Checking,PREFERRED CHECKING,2017-03-25 00:00:00,Online,ACTIVE,0,4729,,,,Evening
aria_acct_005532,Savings,Money Market Savings,2022-11-25 00:00:00,Online,CLOSED,0,26262,,,,Evening
aria_acct_005533,Loan,Auto Loan,2012-05-09 00:00:00,In-Person,ACTIVE,0,0,306525.0,2012-05-09 00:00:00,2016-03-18 00:00:00,Morning
aria_acct_005534,Checking,Checking Account,2020-03-01 00:00:00,Mobile,ACTIVE,0,6602,,,,Afternoon
aria_acct_005535,Savings,POD Savings Account,2015-11-23 00:00:00,Mobile,ACTIVE,0,654,,,,Afternoon
aria_acct_005536,Checking,PREMIER CHECKING,2012-01-03 00:00:00,Phone,ACTIVE,0,55545,,,,Evening
aria_acct_005537,Checking,Checking Account,2018-11-03 00:00:00,In-Person,ACTIVE,0,31532,,,,Evening
aria_acct_005538,Savings,POD Savings Account,2020-03-20 00:00:00,Mobile,ACTIVE,0,248168,,,,Afternoon
aria_acct_005539,Checking,PREMIER CHECKING,2009-06-11 00:00:00,Phone,ACTIVE,0,8200,,,,Afternoon
aria_acct_005540,Loan,Fixed 30 Yr 1st Mortgage,2020-02-20 00:00:00,In-Person,ACTIVE,0,0,47460.0,2020-02-20 00:00:00,2028-05-18 00:00:00,Afternoon
aria_acct_005541,Checking,ICHECKING,2022-12-02 00:00:00,Referral,ACTIVE,0,10398,,,,Morning
aria_acct_005542,Credit Card,PP Visa Platinum Rewards,2023-11-24 00:00:00,Mobile,ACTIVE,0,52257,,,,Evening
aria_acct_005543,Certificate Deposit,Certificate Account 1 Year,2014-11-25 00:00:00,In-Person,ACTIVE,0,64022,,,,Afternoon
aria_acct_005544,Checking,Checking Account,2021-12-10 00:00:00,Mobile,ACTIVE,0,21798,,,,Morning
aria_acct_005545,Savings,Money Market Savings,2014-09-26 00:00:00,In-Person,ACTIVE,0,150726,,,,Morning
aria_acct_005546,Checking,ICHECKING,2024-07-17 00:00:00,Referral,CLOSED,0,30102,,,,Afternoon
aria_acct_005547,Savings,POD Savings Account,2017-03-02 00:00:00,Mobile,ACTIVE,0,10234,,,,Afternoon
aria_acct_005548,Checking,ICHECKING,2018-03-27 00:00:00,In-Person,ACTIVE,0,33951,,,,Evening
aria_acct_005549,Savings,Trust Savings Account,2023-11-05 00:00:00,Online,ACTIVE,0,18639,,,,Evening
aria_acct_005550,Certificate Deposit,Certificate Account 1 Year,2023-09-17 00:00:00,Mobile,ACTIVE,0,95752,,,,Afternoon
aria_acct_005551,Checking,PREFERRED CHECKING,2017-07-28 00:00:00,In-Person,ACTIVE,0,57015,,,,Morning
aria_acct_005552,Savings,Trust Savings Account,2016-02-23 00:00:00,Phone,ACTIVE,0,30834,,,,Afternoon
aria_acct_005553,Checking,PREMIER CHECKING,2015-03-26 00:00:00,In-Person,ACTIVE,0,32656,,,,Afternoon
aria_acct_005554,Checking,PREFERRED CHECKING,2017-08-11 00:00:00,Mobile,ACTIVE,0,38092,,,,Evening
aria_acct_005555,Savings,Money Market Savings,2023-06-25 00:00:00,Mobile,ACTIVE,0,42218,,,,Evening
aria_acct_005556,Certificate Deposit,Certificate Account 1 Year,2024-10-06 00:00:00,Referral,ACTIVE,0,1356,,,,Morning
aria_acct_005557,Checking,PREMIER CHECKING,2024-12-30 00:00:00,In-Person,ACTIVE,0,631,,,,Evening
aria_acct_005558,Foreign Currency,Foreign Currency Account,2018-11-21 00:00:00,Online,ACTIVE,0,42118,,,,Morning
aria_acct_005559,Checking,Checking Account,2020-02-22 00:00:00,Mobile,ACTIVE,0,26660,,,,Morning
aria_acct_005560,Savings,Trust Savings Account,2021-09-13 00:00:00,Mobile,ACTIVE,0,15626,,,,Afternoon
aria_acct_005561,Credit Card,SR Visa Signature Rewards,2019-09-28 00:00:00,Mobile,ACTIVE,0,183422,,,,Evening
aria_acct_005562,Certificate Deposit,Certificate Account 1 Year,2015-12-23 00:00:00,In-Person,ACTIVE,0,14889,,,,Morning
aria_acct_005563,Checking,ICHECKING,2010-08-27 00:00:00,In-Person,ACTIVE,0,39877,,,,Evening
aria_acct_005564,Savings,Trust Savings Account,2020-05-01 00:00:00,Online,ACTIVE,0,7466,,,,Evening
aria_acct_005565,Certificate Deposit,Certificate Account 6 Month,2024-06-07 00:00:00,Referral,ACTIVE,0,74918,,,,Morning
aria_acct_005566,Checking,PREFERRED CHECKING,2022-05-06 00:00:00,Mobile,ACTIVE,0,34834,,,,Afternoon
aria_acct_005567,Checking,Checking Account,2024-04-30 00:00:00,Online,ACTIVE,0,32911,,,,Afternoon
aria_acct_005568,Checking,PREMIER CHECKING,2013-07-25 00:00:00,In-Person,ACTIVE,0,58689,,,,Morning
aria_acct_005569,Savings,Money Market Savings,2023-06-09 00:00:00,Mobile,ACTIVE,0,2638,,,,Afternoon
aria_acct_005570,Checking,ICHECKING,2024-04-15 00:00:00,Mobile,ACTIVE,0,14810,,,,Afternoon
aria_acct_005571,Checking,Checking Account,2023-01-11 00:00:00,Online,ACTIVE,0,15197,,,,Evening
aria_acct_005572,Credit Card,SR Visa Signature Rewards,2022-08-16 00:00:00,Referral,ACTIVE,0,28372,,,,Morning
aria_acct_005573,Checking,Checking Account,2021-05-09 00:00:00,Mobile,ACTIVE,0,35845,,,,Evening
aria_acct_005574,Savings,Money Market Savings,2025-03-03 00:00:00,Online,ACTIVE,0,29126,,,,Morning
aria_acct_005575,Checking,PREFERRED CHECKING,2018-12-14 00:00:00,Online,CLOSED,0,2590,,,,Afternoon
aria_acct_005576,Credit Card,SR Visa Signature Rewards,2023-05-08 00:00:00,Mobile,ACTIVE,0,11896,,,,Morning
aria_acct_005577,Checking,ICHECKING,2015-07-03 00:00:00,Mobile,ACTIVE,0,41643,,,,Afternoon
aria_acct_005578,Credit Card,SR Visa Signature Rewards,2020-06-10 00:00:00,Mobile,ACTIVE,0,143932,,,,Evening
aria_acct_005579,Certificate Deposit,Certificate Account 6 Month,2025-11-28 00:00:00,Phone,ACTIVE,0,2786,,,,Afternoon
aria_acct_005580,Checking,PREMIER CHECKING,2025-09-17 00:00:00,Mobile,ACTIVE,0,21931,,,,Afternoon
aria_acct_005581,Checking,Checking Account,2018-11-02 00:00:00,In-Person,ACTIVE,0,12560,,,,Afternoon
aria_acct_005582,Savings,POD Savings Account,2013-07-30 00:00:00,Phone,ACTIVE,0,11326,,,,Evening
aria_acct_005583,Checking,PREMIER CHECKING,2024-04-03 00:00:00,Mobile,ACTIVE,0,12125,,,,Evening
aria_acct_005584,Savings,Money Market Savings,2024-10-05 00:00:00,Mobile,ACTIVE,0,4331,,,,Afternoon
aria_acct_005585,Credit Card,PP Visa Platinum Rewards,2014-05-24 00:00:00,In-Person,ACTIVE,0,113745,,,,Evening
aria_acct_005586,Checking,Checking Account,2014-07-30 00:00:00,Phone,ACTIVE,0,971,,,,Evening
aria_acct_005587,Checking,Checking Account,2019-10-22 00:00:00,Mobile,ACTIVE,0,182730,,,,Afternoon
aria_acct_005588,Credit Card,PP Visa Platinum Rewards,2018-04-06 00:00:00,In-Person,ACTIVE,0,38801,,,,Afternoon
aria_acct_005589,Checking,Checking Account,2024-08-18 00:00:00,Mobile,ACTIVE,0,2926,,,,Morning
aria_acct_005590,Credit Card,SR Visa Signature Rewards,2020-06-08 00:00:00,Online,ACTIVE,0,26348,,,,Morning
