aria_alert_id,aria_customer_id,aria_account_id,aria_relationship_type,aria_risk_factor,aria_condition_id,aria_created_on,aria_state,aria_is_sar,aria_customer_type,trigger_amt,z_score,profile_mean,age,pair_total,ratio,n_counterparties,days_observed,txn_count
aria_alert_01475,aria_cust_002218,aria_acct_003553,HOLDER,Velocity Multiple,0ebc270e-c0a3-5426-b093-28d544331ce9,2026-03-12 00:00:00,OPEN,1,Individual,,,,,231241.0,,3.0,,
aria_alert_01476,aria_cust_001993,aria_acct_004234,HOLDER,Velocity Multiple,0ebc270e-c0a3-5426-b093-28d544331ce9,2026-03-09 00:00:00,OPEN,0,Individual,,,,,272933.0,,7.0,,
aria_alert_01477,aria_cust_002894,aria_acct_006109,HOLDER,Velocity Multiple,0ebc270e-c0a3-5426-b093-28d544331ce9,2026-03-18 00:00:00,OPEN,1,Individual,,,,,205009.0,,5.0,,
aria_alert_01478,aria_cust_004870,aria_acct_010185,any,Velocity Multiple,0ebc270e-c0a3-5426-b093-28d544331ce9,2026-03-10 00:00:00,OPEN,0,Business,,,,,157359.0,,6.0,,
aria_alert_01479,aria_cust_000074,aria_acct_000155,HOLDER,Velocity Multiple,0ebc270e-c0a3-5426-b093-28d544331ce9,2026-03-28 00:00:00,OPEN,0,Individual,,,,,38602.0,,4.0,,
aria_alert_01480,aria_cust_000557,aria_acct_001164,HOLDER,Velocity Multiple,0ebc270e-c0a3-5426-b093-28d544331ce9,2026-03-26 00:00:00,OPEN,0,Individual,,,,,34723.0,,6.0,,
aria_alert_01481,aria_cust_001954,aria_acct_004147,HOLDER,Velocity Multiple,0ebc270e-c0a3-5426-b093-28d544331ce9,2026-03-23 00:00:00,OPEN,0,Individual,,,,,248381.0,,7.0,,
aria_alert_01482,aria_cust_001634,aria_acct_003466,HOLDER,Velocity Multiple,0ebc270e-c0a3-5426-b093-28d544331ce9,2026-03-15 00:00:00,OPEN,0,Individual,,,,,117317.0,,3.0,,
aria_alert_01483,aria_cust_001117,aria_acct_002337,HOLDER,Velocity Multiple,0ebc270e-c0a3-5426-b093-28d544331ce9,2026-03-11 00:00:00,OPEN,0,Individual,,,,,255103.0,,7.0,,
aria_alert_01484,aria_cust_004547,aria_acct_009562,any,Velocity Multiple,0ebc270e-c0a3-5426-b093-28d544331ce9,2026-03-26 00:00:00,OPEN,0,Business,,,,,55501.0,,4.0,,
aria_alert_01485,aria_cust_000029,aria_acct_000062,HOLDER,Velocity Multiple,0ebc270e-c0a3-5426-b093-28d544331ce9,2026-03-24 00:00:00,OPEN,1,Individual,,,,,162797.0,,3.0,,
aria_alert_01486,aria_cust_002855,aria_acct_006036,HOLDER,Velocity Multiple,0ebc270e-c0a3-5426-b093-28d544331ce9,2026-03-26 00:00:00,OPEN,0,Individual,,,,,172116.0,,6.0,,
aria_alert_01487,aria_cust_004350,aria_acct_009182,any,Velocity Multiple,0ebc270e-c0a3-5426-b093-28d544331ce9,2026-03-19 00:00:00,OPEN,1,Business,,,,,278138.0,,7.0,,
aria_alert_01488,aria_cust_004646,aria_acct_009751,any,Velocity Multiple,0ebc270e-c0a3-5426-b093-28d544331ce9,2026-03-14 00:00:00,OPEN,0,Business,,,,,30826.0,,3.0,,
aria_alert_01489,aria_cust_003508,aria_acct_007453,HOLDER,Velocity Multiple,0ebc270e-c0a3-5426-b093-28d544331ce9,2026-03-23 00:00:00,OPEN,0,Individual,,,,,111957.0,,3.0,,
aria_alert_01490,aria_cust_000957,aria_acct_001920,HOLDER,Velocity Multiple,0ebc270e-c0a3-5426-b093-28d544331ce9,2026-03-06 00:00:00,OPEN,0,Individual,,,,,150382.0,,5.0,,
aria_alert_01491,aria_cust_002023,aria_acct_004305,HOLDER,Velocity Multiple,0ebc270e-c0a3-5426-b093-28d544331ce9,2026-03-06 00:00:00,OPEN,1,Individual,,,,,53538.0,,6.0,,
aria_alert_01492,aria_cust_002496,aria_acct_005272,HOLDER,Velocity Multiple,0ebc270e-c0a3-5426-b093-28d544331ce9,2026-03-21 00:00:00,OPEN,0,Individual,,,,,127157.0,,6.0,,
aria_alert_01493,aria_cust_000889,aria_acct_001870,HOLDER,Velocity Multiple,0ebc270e-c0a3-5426-b093-28d544331ce9,2026-03-13 00:00:00,OPEN,0,Individual,,,,,145769.0,,4.0,,
aria_alert_01494,aria_cust_003861,aria_acct_008185,HOLDER,Velocity Multiple,0ebc270e-c0a3-5426-b093-28d544331ce9,2026-03-28 00:00:00,OPEN,0,Individual,,,,,89995.0,,5.0,,
aria_alert_01495,aria_cust_002810,aria_acct_005933,HOLDER,Velocity Multiple,0ebc270e-c0a3-5426-b093-28d544331ce9,2026-03-14 00:00:00,OPEN,0,Individual,,,,,241236.0,,3.0,,
aria_alert_01496,aria_cust_004930,aria_acct_004512,HOLDER,Velocity Multiple,0ebc270e-c0a3-5426-b093-28d544331ce9,2026-03-28 00:00:00,OPEN,0,Business,,,,,51736.0,,5.0,,
aria_alert_01497,aria_cust_003337,aria_acct_007086,HOLDER,Velocity Multiple,0ebc270e-c0a3-5426-b093-28d544331ce9,2026-03-18 00:00:00,OPEN,1,Individual,,,,,287005.0,,6.0,,
aria_alert_01498,aria_cust_000197,aria_acct_000420,HOLDER,Velocity Multiple,0ebc270e-c0a3-5426-b093-28d544331ce9,2026-03-04 00:00:00,OPEN,0,Individual,,,,,189363.0,,3.0,,
aria_alert_01499,aria_cust_001112,aria_acct_002488,HOLDER,Velocity Multiple,0ebc270e-c0a3-5426-b093-28d544331ce9,2026-03-10 00:00:00,OPEN,1,Individual,,,,,107442.0,,4.0,,
aria_alert_01500,aria_cust_001235,aria_acct_002586,HOLDER,Velocity Multiple,0ebc270e-c0a3-5426-b093-28d544331ce9,2026-03-19 00:00:00,OPEN,0,Individual,,,,,89523.0,,3.0,,
aria_alert_01501,aria_cust_004206,aria_acct_008902,any,Detect Excessive Transaction Activity,4cf0fcf5-f780-5b57-bb45-f48a5366c23c,2026-03-30 00:00:00,OPEN,0,Business,53505.0,,,,,,,,
aria_alert_01502,aria_cust_000337,aria_acct_000704,HOLDER,Detect Excessive Transaction Activity,4cf0fcf5-f780-5b57-bb45-f48a5366c23c,2026-03-27 00:00:00,OPEN,0,Individual,52720.0,,,,,,,,
aria_alert_01503,aria_cust_001995,aria_acct_004239,HOLDER,Detect Excessive Transaction Activity,4cf0fcf5-f780-5b57-bb45-f48a5366c23c,2026-03-03 00:00:00,OPEN,0,Individual,28148.0,,,,,,,,
aria_alert_01504,aria_cust_002700,aria_acct_005705,HOLDER,Detect Excessive Transaction Activity,4cf0fcf5-f780-5b57-bb45-f48a5366c23c,2026-03-08 00:00:00,OPEN,1,Individual,10417.0,,,,,,,,
aria_alert_01505,aria_cust_004400,aria_acct_009277,any,Detect Excessive Transaction Activity,4cf0fcf5-f780-5b57-bb45-f48a5366c23c,2026-03-13 00:00:00,OPEN,0,Business,35751.0,,,,,,,,
aria_alert_01506,aria_cust_003882,aria_acct_008232,HOLDER,Detect Excessive Transaction Activity,4cf0fcf5-f780-5b57-bb45-f48a5366c23c,2026-03-21 00:00:00,OPEN,0,Individual,11919.0,,,,,,,,
aria_alert_01507,aria_cust_003271,aria_acct_006946,HOLDER,Detect Excessive Transaction Activity,4cf0fcf5-f780-5b57-bb45-f48a5366c23c,2026-03-16 00:00:00,OPEN,0,Individual,41767.0,,,,,,,,
aria_alert_01508,aria_cust_002112,aria_acct_004482,HOLDER,Detect Excessive Transaction Activity,4cf0fcf5-f780-5b57-bb45-f48a5366c23c,2026-03-20 00:00:00,OPEN,1,Individual,14031.0,,,,,,,,
aria_alert_01509,aria_cust_004205,aria_acct_008900,any,Detect Excessive Transaction Activity,4cf0fcf5-f780-5b57-bb45-f48a5366c23c,2026-03-26 00:00:00,OPEN,0,Business,36577.0,,,,,,,,
aria_alert_01510,aria_cust_002285,aria_acct_004837,HOLDER,Detect Excessive Transaction Activity,4cf0fcf5-f780-5b57-bb45-f48a5366c23c,2026-03-15 00:00:00,OPEN,0,Individual,32571.0,,,,,,,,
aria_alert_01511,aria_cust_002056,aria_acct_004364,HOLDER,Detect Excessive Transaction Activity,4cf0fcf5-f780-5b57-bb45-f48a5366c23c,2026-03-19 00:00:00,OPEN,0,Individual,43184.0,,,,,,,,
aria_alert_01512,aria_cust_002583,aria_acct_004872,HOLDER,Detect Excessive Transaction Activity,4cf0fcf5-f780-5b57-bb45-f48a5366c23c,2026-03-08 00:00:00,OPEN,0,Individual,19210.0,,,,,,,,
aria_alert_01513,aria_cust_003106,aria_acct_006566,HOLDER,Detect Excessive Transaction Activity,4cf0fcf5-f780-5b57-bb45-f48a5366c23c,2026-03-25 00:00:00,OPEN,1,Individual,35118.0,,,,,,,,
aria_alert_01514,aria_cust_004659,aria_acct_009773,any,Detect Excessive Transaction Activity,4cf0fcf5-f780-5b57-bb45-f48a5366c23c,2026-03-15 00:00:00,OPEN,0,Business,27230.0,,,,,,,,
aria_alert_01515,aria_cust_002828,aria_acct_005975,HOLDER,Detect Excessive Transaction Activity,4cf0fcf5-f780-5b57-bb45-f48a5366c23c,2026-03-04 00:00:00,OPEN,0,Individual,32193.0,,,,,,,,
aria_alert_01516,aria_cust_002469,aria_acct_005216,HOLDER,Detect Excessive Transaction Activity,4cf0fcf5-f780-5b57-bb45-f48a5366c23c,2026-03-21 00:00:00,OPEN,0,Individual,20578.0,,,,,,,,
aria_alert_01517,aria_cust_002100,aria_acct_007815,HOLDER,Detect Excessive Transaction Activity,4cf0fcf5-f780-5b57-bb45-f48a5366c23c,2026-03-05 00:00:00,OPEN,0,Individual,14322.0,,,,,,,,
aria_alert_01518,aria_cust_001052,aria_acct_002198,HOLDER,Detect Excessive Transaction Activity,4cf0fcf5-f780-5b57-bb45-f48a5366c23c,2026-03-07 00:00:00,OPEN,1,Individual,37221.0,,,,,,,,
aria_alert_01519,aria_cust_000572,aria_acct_001197,HOLDER,Detect Excessive Transaction Activity,4cf0fcf5-f780-5b57-bb45-f48a5366c23c,2026-03-25 00:00:00,OPEN,0,Individual,19251.0,,,,,,,,
aria_alert_01520,aria_cust_002695,aria_acct_005693,HOLDER,Detect Excessive Transaction Activity,4cf0fcf5-f780-5b57-bb45-f48a5366c23c,2026-03-06 00:00:00,OPEN,0,Individual,14726.0,,,,,,,,
aria_alert_01521,aria_cust_004015,aria_acct_008513,any,Detect Excessive Transaction Activity,4cf0fcf5-f780-5b57-bb45-f48a5366c23c,2026-03-15 00:00:00,OPEN,0,Business,28426.0,,,,,,,,
aria_alert_01522,aria_cust_001085,aria_acct_002267,HOLDER,Detect Excessive Transaction Activity,4cf0fcf5-f780-5b57-bb45-f48a5366c23c,2026-03-19 00:00:00,OPEN,0,Individual,44983.0,,,,,,,,
aria_alert_01523,aria_cust_002924,aria_acct_006172,HOLDER,Detect Excessive Transaction Activity,4cf0fcf5-f780-5b57-bb45-f48a5366c23c,2026-03-22 00:00:00,OPEN,1,Individual,28111.0,,,,,,,,
aria_alert_01524,aria_cust_002716,aria_acct_003290,HOLDER,Detect Excessive Transaction Activity,4cf0fcf5-f780-5b57-bb45-f48a5366c23c,2026-03-08 00:00:00,OPEN,0,Individual,47853.0,,,,,,,,
aria_alert_01525,aria_cust_003372,aria_acct_007164,HOLDER,Detect Excessive Transaction Activity,4cf0fcf5-f780-5b57-bb45-f48a5366c23c,2026-03-23 00:00:00,OPEN,0,Individual,32614.0,,,,,,,,
aria_alert_01526,aria_cust_002989,aria_acct_006314,HOLDER,Detect Excessive Transaction Activity,4cf0fcf5-f780-5b57-bb45-f48a5366c23c,2026-03-16 00:00:00,OPEN,0,Individual,41165.0,,,,,,,,
aria_alert_01527,aria_cust_003875,aria_acct_008215,HOLDER,Detect Excessive Transaction Activity,4cf0fcf5-f780-5b57-bb45-f48a5366c23c,2026-03-14 00:00:00,OPEN,0,Individual,46025.0,,,,,,,,
aria_alert_01528,aria_cust_004519,aria_acct_001424,HOLDER,Detect Excessive Transaction Activity,4cf0fcf5-f780-5b57-bb45-f48a5366c23c,2026-03-29 00:00:00,OPEN,1,Business,20892.0,,,,,,,,
aria_alert_01529,aria_cust_000710,aria_acct_001499,HOLDER,Detect Excessive Transaction Activity,4cf0fcf5-f780-5b57-bb45-f48a5366c23c,2026-03-30 00:00:00,OPEN,0,Individual,15459.0,,,,,,,,
aria_alert_01530,aria_cust_003876,aria_acct_008217,HOLDER,Detect Excessive Transaction Activity,4cf0fcf5-f780-5b57-bb45-f48a5366c23c,2026-03-30 00:00:00,OPEN,0,Individual,21222.0,,,,,,,,
aria_alert_01531,aria_cust_003812,aria_acct_008090,HOLDER,Detect Excessive Transaction Activity,4cf0fcf5-f780-5b57-bb45-f48a5366c23c,2026-03-08 00:00:00,OPEN,0,Individual,59552.0,,,,,,,,
aria_alert_01532,aria_cust_001508,aria_acct_003195,HOLDER,Detect Excessive Transaction Activity,4cf0fcf5-f780-5b57-bb45-f48a5366c23c,2026-03-05 00:00:00,OPEN,0,Individual,14963.0,,,,,,,,
aria_alert_01533,aria_cust_000537,aria_acct_001118,HOLDER,Detect Excessive Transaction Activity,4cf0fcf5-f780-5b57-bb45-f48a5366c23c,2026-03-10 00:00:00,OPEN,0,Individual,28927.0,,,,,,,,
aria_alert_01534,aria_cust_001494,aria_acct_003164,HOLDER,Detect Excessive Transaction Activity,4cf0fcf5-f780-5b57-bb45-f48a5366c23c,2026-03-04 00:00:00,OPEN,0,Individual,41709.0,,,,,,,,
aria_alert_01535,aria_cust_002679,aria_acct_008204,HOLDER,Detect Excessive Transaction Activity,4cf0fcf5-f780-5b57-bb45-f48a5366c23c,2026-03-26 00:00:00,OPEN,0,Individual,45858.0,,,,,,,,
aria_alert_01536,aria_cust_001754,aria_acct_003718,HOLDER,Detect Excessive Transaction Activity,4cf0fcf5-f780-5b57-bb45-f48a5366c23c,2026-03-09 00:00:00,OPEN,0,Individual,13232.0,,,,,,,,
aria_alert_01537,aria_cust_000086,aria_acct_000181,HOLDER,Detect Excessive Transaction Activity,4cf0fcf5-f780-5b57-bb45-f48a5366c23c,2026-03-11 00:00:00,OPEN,0,Individual,21772.0,,,,,,,,
aria_alert_01538,aria_cust_001735,aria_acct_003684,HOLDER,Detect Excessive Transaction Activity,4cf0fcf5-f780-5b57-bb45-f48a5366c23c,2026-03-09 00:00:00,OPEN,0,Individual,28789.0,,,,,,,,
aria_alert_01539,aria_cust_001469,aria_acct_003105,HOLDER,Detect Excessive Transaction Activity,4cf0fcf5-f780-5b57-bb45-f48a5366c23c,2026-03-15 00:00:00,OPEN,1,Individual,27782.0,,,,,,,,
aria_alert_01540,aria_cust_001287,aria_acct_002692,HOLDER,Detect Excessive Transaction Activity,4cf0fcf5-f780-5b57-bb45-f48a5366c23c,2026-03-19 00:00:00,OPEN,0,Individual,23030.0,,,,,,,,
aria_alert_01541,aria_cust_002292,aria_acct_004855,HOLDER,Detect Excessive Transaction Activity,4cf0fcf5-f780-5b57-bb45-f48a5366c23c,2026-03-17 00:00:00,OPEN,1,Individual,53818.0,,,,,,,,
aria_alert_01542,aria_cust_001646,aria_acct_003495,HOLDER,Detect Excessive Transaction Activity,4cf0fcf5-f780-5b57-bb45-f48a5366c23c,2026-03-18 00:00:00,OPEN,0,Individual,43734.0,,,,,,,,
aria_alert_01543,aria_cust_002462,aria_acct_005203,HOLDER,Detect Excessive Transaction Activity,4cf0fcf5-f780-5b57-bb45-f48a5366c23c,2026-03-03 00:00:00,OPEN,0,Individual,20207.0,,,,,,,,
aria_alert_01544,aria_cust_003572,aria_acct_007577,HOLDER,Detect Excessive Transaction Activity,4cf0fcf5-f780-5b57-bb45-f48a5366c23c,2026-03-25 00:00:00,OPEN,1,Individual,10749.0,,,,,,,,
aria_alert_01545,aria_cust_003863,aria_acct_008189,HOLDER,Detect Excessive Transaction Activity,4cf0fcf5-f780-5b57-bb45-f48a5366c23c,2026-03-18 00:00:00,OPEN,0,Individual,46762.0,,,,,,,,
aria_alert_01546,aria_cust_004544,aria_acct_009555,any,Detect Excessive Transaction Activity,4cf0fcf5-f780-5b57-bb45-f48a5366c23c,2026-03-16 00:00:00,OPEN,0,Business,20210.0,,,,,,,,
aria_alert_01547,aria_cust_004350,aria_acct_009181,any,Detect Excessive Transaction Activity,4cf0fcf5-f780-5b57-bb45-f48a5366c23c,2026-03-02 00:00:00,OPEN,0,Business,17427.0,,,,,,,,
aria_alert_01548,aria_cust_002522,aria_acct_005329,HOLDER,Detect Excessive Transaction Activity,4cf0fcf5-f780-5b57-bb45-f48a5366c23c,2026-03-03 00:00:00,OPEN,0,Individual,30240.0,,,,,,,,
aria_alert_01549,aria_cust_004779,aria_acct_009998,any,Detect Excessive Transaction Activity,4cf0fcf5-f780-5b57-bb45-f48a5366c23c,2026-03-07 00:00:00,OPEN,0,Business,54940.0,,,,,,,,
aria_alert_01550,aria_cust_002214,aria_acct_004687,HOLDER,Detect Excessive Transaction Activity,4cf0fcf5-f780-5b57-bb45-f48a5366c23c,2026-03-22 00:00:00,OPEN,0,Individual,16256.0,,,,,,,,
aria_alert_01551,aria_cust_004119,aria_acct_008724,any,Detect Excessive Transaction Activity,4cf0fcf5-f780-5b57-bb45-f48a5366c23c,2026-03-11 00:00:00,OPEN,0,Business,17448.0,,,,,,,,
aria_alert_01552,aria_cust_002504,aria_acct_005292,HOLDER,Detect Excessive Transaction Activity,4cf0fcf5-f780-5b57-bb45-f48a5366c23c,2026-03-20 00:00:00,OPEN,0,Individual,58156.0,,,,,,,,
aria_alert_01553,aria_cust_004474,aria_acct_009416,any,Detect Excessive Transaction Activity,4cf0fcf5-f780-5b57-bb45-f48a5366c23c,2026-03-19 00:00:00,OPEN,0,Business,38276.0,,,,,,,,
aria_alert_01554,aria_cust_003200,aria_acct_005144,HOLDER,Detect Excessive Transaction Activity,4cf0fcf5-f780-5b57-bb45-f48a5366c23c,2026-03-23 00:00:00,OPEN,0,Individual,35699.0,,,,,,,,
aria_alert_01555,aria_cust_003793,aria_acct_008050,HOLDER,Detect Excessive Transaction Activity,4cf0fcf5-f780-5b57-bb45-f48a5366c23c,2026-03-25 00:00:00,OPEN,0,Individual,10796.0,,,,,,,,
aria_alert_01556,aria_cust_001129,aria_acct_002365,HOLDER,Detect Excessive Transaction Activity,4cf0fcf5-f780-5b57-bb45-f48a5366c23c,2026-03-07 00:00:00,OPEN,0,Individual,20705.0,,,,,,,,
aria_alert_01557,aria_cust_000620,aria_acct_001306,HOLDER,Detect Excessive Transaction Activity,4cf0fcf5-f780-5b57-bb45-f48a5366c23c,2026-03-20 00:00:00,OPEN,0,Individual,29167.0,,,,,,,,
aria_alert_01558,aria_cust_003142,aria_acct_006645,HOLDER,Detect Excessive Transaction Activity,4cf0fcf5-f780-5b57-bb45-f48a5366c23c,2026-03-12 00:00:00,OPEN,0,Individual,38976.0,,,,,,,,
aria_alert_01559,aria_cust_001619,aria_acct_003431,HOLDER,Detect Excessive Transaction Activity,4cf0fcf5-f780-5b57-bb45-f48a5366c23c,2026-03-20 00:00:00,OPEN,0,Individual,21726.0,,,,,,,,
aria_alert_01560,aria_cust_001589,aria_acct_003365,HOLDER,Detect Excessive Transaction Activity,4cf0fcf5-f780-5b57-bb45-f48a5366c23c,2026-03-29 00:00:00,OPEN,0,Individual,10897.0,,,,,,,,
aria_alert_01561,aria_cust_000831,aria_acct_001750,HOLDER,Detect Excessive Transaction Activity,4cf0fcf5-f780-5b57-bb45-f48a5366c23c,2026-03-23 00:00:00,OPEN,1,Individual,47516.0,,,,,,,,
aria_alert_01562,aria_cust_004385,aria_acct_009245,any,Detect Excessive Transaction Activity,4cf0fcf5-f780-5b57-bb45-f48a5366c23c,2026-03-05 00:00:00,OPEN,0,Business,27971.0,,,,,,,,
aria_alert_01563,aria_cust_002175,aria_acct_004615,HOLDER,Detect Excessive Transaction Activity,4cf0fcf5-f780-5b57-bb45-f48a5366c23c,2026-03-13 00:00:00,OPEN,0,Individual,12736.0,,,,,,,,
aria_alert_01564,aria_cust_001308,aria_acct_002740,HOLDER,Detect Excessive Transaction Activity,4cf0fcf5-f780-5b57-bb45-f48a5366c23c,2026-03-27 00:00:00,OPEN,0,Individual,50063.0,,,,,,,,
aria_alert_01565,aria_cust_003990,aria_acct_008461,HOLDER,Detect Excessive Transaction Activity,4cf0fcf5-f780-5b57-bb45-f48a5366c23c,2026-03-06 00:00:00,OPEN,0,Individual,37281.0,,,,,,,,
aria_alert_01566,aria_cust_001752,aria_acct_003715,HOLDER,Detect Excessive Transaction Activity,4cf0fcf5-f780-5b57-bb45-f48a5366c23c,2026-03-06 00:00:00,OPEN,1,Individual,18007.0,,,,,,,,
aria_alert_01567,aria_cust_000837,aria_acct_001763,HOLDER,Detect Excessive Transaction Activity,4cf0fcf5-f780-5b57-bb45-f48a5366c23c,2026-03-17 00:00:00,OPEN,0,Individual,14833.0,,,,,,,,
aria_alert_01568,aria_cust_000185,aria_acct_000393,HOLDER,Detect Excessive Transaction Activity,4cf0fcf5-f780-5b57-bb45-f48a5366c23c,2026-03-16 00:00:00,OPEN,1,Individual,22841.0,,,,,,,,
aria_alert_01569,aria_cust_001394,aria_acct_002939,HOLDER,Detect Excessive Transaction Activity,4cf0fcf5-f780-5b57-bb45-f48a5366c23c,2026-03-23 00:00:00,OPEN,0,Individual,10042.0,,,,,,,,
aria_alert_01570,aria_cust_000797,aria_acct_001681,HOLDER,Detect Excessive Transaction Activity,4cf0fcf5-f780-5b57-bb45-f48a5366c23c,2026-03-26 00:00:00,OPEN,0,Individual,26225.0,,,,,,,,
aria_alert_01571,aria_cust_004726,aria_acct_009904,any,Detect Excessive Transaction Activity,4cf0fcf5-f780-5b57-bb45-f48a5366c23c,2026-03-05 00:00:00,OPEN,1,Business,45189.0,,,,,,,,
aria_alert_01572,aria_cust_004632,aria_acct_009728,any,Detect Excessive Transaction Activity,4cf0fcf5-f780-5b57-bb45-f48a5366c23c,2026-03-18 00:00:00,OPEN,1,Business,23785.0,,,,,,,,
aria_alert_01573,aria_cust_003472,aria_acct_007370,HOLDER,Detect Excessive Transaction Activity,4cf0fcf5-f780-5b57-bb45-f48a5366c23c,2026-03-09 00:00:00,OPEN,0,Individual,10474.0,,,,,,,,
aria_alert_01574,aria_cust_003861,aria_acct_008185,HOLDER,Detect Excessive Transaction Activity,4cf0fcf5-f780-5b57-bb45-f48a5366c23c,2026-03-15 00:00:00,OPEN,0,Individual,41809.0,,,,,,,,
aria_alert_01575,aria_cust_004023,aria_acct_008527,any,Detect Excessive Transaction Activity,4cf0fcf5-f780-5b57-bb45-f48a5366c23c,2026-03-18 00:00:00,OPEN,0,Business,18689.0,,,,,,,,
aria_alert_01576,aria_cust_004993,aria_acct_004525,HOLDER,Detect Excessive Transaction Activity,4cf0fcf5-f780-5b57-bb45-f48a5366c23c,2026-03-15 00:00:00,OPEN,1,Business,29901.0,,,,,,,,
aria_alert_01577,aria_cust_004222,aria_acct_004573,HOLDER,Detect Excessive Transaction Activity,4cf0fcf5-f780-5b57-bb45-f48a5366c23c,2026-03-19 00:00:00,OPEN,0,Business,28068.0,,,,,,,,
aria_alert_01578,aria_cust_001566,aria_acct_003320,HOLDER,Detect Excessive Transaction Activity,4cf0fcf5-f780-5b57-bb45-f48a5366c23c,2026-03-10 00:00:00,OPEN,0,Individual,13574.0,,,,,,,,
aria_alert_01579,aria_cust_001299,aria_acct_002721,HOLDER,Detect Excessive Transaction Activity,4cf0fcf5-f780-5b57-bb45-f48a5366c23c,2026-03-08 00:00:00,OPEN,0,Individual,55883.0,,,,,,,,
aria_alert_01580,aria_cust_004895,aria_acct_010232,any,Detect Excessive Transaction Activity,4cf0fcf5-f780-5b57-bb45-f48a5366c23c,2026-03-17 00:00:00,OPEN,0,Business,47758.0,,,,,,,,
aria_alert_01581,aria_cust_001213,aria_acct_002542,HOLDER,Detect Excessive Transaction Activity,4cf0fcf5-f780-5b57-bb45-f48a5366c23c,2026-03-03 00:00:00,OPEN,1,Individual,31582.0,,,,,,,,
aria_alert_01582,aria_cust_003819,aria_acct_008102,HOLDER,Detect Excessive Transaction Activity,4cf0fcf5-f780-5b57-bb45-f48a5366c23c,2026-03-05 00:00:00,OPEN,0,Individual,36426.0,,,,,,,,
aria_alert_01583,aria_cust_003982,aria_acct_008442,HOLDER,Detect Excessive Transaction Activity,4cf0fcf5-f780-5b57-bb45-f48a5366c23c,2026-03-19 00:00:00,OPEN,0,Individual,56956.0,,,,,,,,
aria_alert_01584,aria_cust_004751,aria_acct_009952,any,Detect Excessive Transaction Activity,4cf0fcf5-f780-5b57-bb45-f48a5366c23c,2026-03-07 00:00:00,OPEN,1,Business,59627.0,,,,,,,,
aria_alert_01585,aria_cust_004956,aria_acct_000194,any,Detect Excessive Transaction Activity,4cf0fcf5-f780-5b57-bb45-f48a5366c23c,2026-03-21 00:00:00,OPEN,0,Business,11825.0,,,,,,,,
aria_alert_01586,aria_cust_002699,aria_acct_005702,HOLDER,Detect Excessive Transaction Activity,4cf0fcf5-f780-5b57-bb45-f48a5366c23c,2026-03-17 00:00:00,OPEN,0,Individual,26191.0,,,,,,,,
aria_alert_01587,aria_cust_002507,aria_acct_005297,HOLDER,Detect Excessive Transaction Activity,4cf0fcf5-f780-5b57-bb45-f48a5366c23c,2026-03-15 00:00:00,OPEN,0,Individual,30120.0,,,,,,,,
aria_alert_01588,aria_cust_004412,aria_acct_003615,HOLDER,Detect Excessive Transaction Activity,4cf0fcf5-f780-5b57-bb45-f48a5366c23c,2026-03-30 00:00:00,OPEN,0,Business,35436.0,,,,,,,,
aria_alert_01589,aria_cust_000104,aria_acct_000220,HOLDER,Detect Excessive Transaction Activity,4cf0fcf5-f780-5b57-bb45-f48a5366c23c,2026-03-16 00:00:00,OPEN,0,Individual,13266.0,,,,,,,,
aria_alert_01590,aria_cust_001974,aria_acct_004192,HOLDER,Detect Excessive Transaction Activity,4cf0fcf5-f780-5b57-bb45-f48a5366c23c,2026-03-03 00:00:00,OPEN,0,Individual,53151.0,,,,,,,,
aria_alert_01591,aria_cust_002293,aria_acct_004857,HOLDER,Detect Excessive Transaction Activity,4cf0fcf5-f780-5b57-bb45-f48a5366c23c,2026-03-25 00:00:00,OPEN,0,Individual,40448.0,,,,,,,,
aria_alert_01592,aria_cust_002889,aria_acct_006103,HOLDER,Detect Excessive Transaction Activity,4cf0fcf5-f780-5b57-bb45-f48a5366c23c,2026-03-05 00:00:00,OPEN,0,Individual,39261.0,,,,,,,,
aria_alert_01593,aria_cust_000442,aria_acct_000938,HOLDER,Detect Excessive Transaction Activity,4cf0fcf5-f780-5b57-bb45-f48a5366c23c,2026-03-11 00:00:00,OPEN,0,Individual,28906.0,,,,,,,,
aria_alert_01594,aria_cust_000210,aria_acct_000449,HOLDER,Detect Excessive Transaction Activity,4cf0fcf5-f780-5b57-bb45-f48a5366c23c,2026-03-22 00:00:00,OPEN,0,Individual,30282.0,,,,,,,,
aria_alert_01595,aria_cust_001006,aria_acct_002107,HOLDER,Detect Excessive Transaction Activity,4cf0fcf5-f780-5b57-bb45-f48a5366c23c,2026-03-12 00:00:00,OPEN,1,Individual,11554.0,,,,,,,,
aria_alert_01596,aria_cust_001010,aria_acct_002114,HOLDER,Detect Excessive Transaction Activity,4cf0fcf5-f780-5b57-bb45-f48a5366c23c,2026-03-10 00:00:00,OPEN,0,Individual,23830.0,,,,,,,,
aria_alert_01597,aria_cust_004617,aria_acct_006753,any,Detect Excessive Transaction Activity,4cf0fcf5-f780-5b57-bb45-f48a5366c23c,2026-03-13 00:00:00,OPEN,0,Business,21180.0,,,,,,,,
aria_alert_01598,aria_cust_004021,aria_acct_008524,any,Detect Excessive Transaction Activity,4cf0fcf5-f780-5b57-bb45-f48a5366c23c,2026-03-12 00:00:00,OPEN,1,Business,51955.0,,,,,,,,
