customer_id,out_degree,in_degree,unique_banks_sent_to,unique_banks_rcvd_from,structuring_score,fan_out_score,txn_velocity,cross_bank_ratio,total_out_txns,total_out_amt,max_single_txn,avg_txn_amt
80ab6c4d-0ccc-4836-aff5-4351dc45f16c,66,0,33,0,0.0,0.0597,1.0806,0.5224,67,3815984.22,174113.9,56954.99
80afdbdd-0053-4dfa-9d9d-b3569b52e0e4,58,0,31,0,0.0862,0.0517,1.0545,0.5862,58,789921.64,35624.4,13619.34
80b437d0-eba9-4533-bd33-d0505cddda72,53,0,31,0,0.0,0.0545,1.0577,0.5091,55,97830.59,4372.04,1778.74
80b56872-537f-40c3-b3db-fce3e1b92785,65,0,32,0,0.0769,0.0462,1.1017,0.4923,65,1036018.35,39919.2,15938.74
80b888e5-50c5-4ff3-9de9-7b3877c21ca9,72,0,33,0,0.1111,0.1111,1.2,0.6111,72,7941657.35,303100.41,110300.8
80ba119e-cc12-443b-9490-8f7b3183cc20,47,0,26,0,0.0,0.0833,1.0667,0.5208,48,3003603.93,205219.71,62575.08
80bca23e-d3a8-4d9d-8163-1e59d6f26e79,61,0,30,0,0.0,0.0968,1.1273,0.5323,62,5693619.88,273668.89,91832.58
80bd9fef-6f2d-4108-bde6-86420ed9c024,49,0,27,0,0.0204,0.0612,1.1136,0.5714,49,946365.88,86997.37,19313.59
80d4e0e1-018f-45d5-9353-ae6023b62f3f,49,0,26,0,0.102,0.0612,1.0426,0.5918,49,290277.05,17461.36,5924.02
80e6d1c7-3fae-4d35-aa3d-c2ad41a4fa1a,53,0,30,0,0.0,0.0545,1.0784,0.5091,55,20212912.47,1079022.62,367507.5
80ec405f-4eac-401f-bb43-206037a1d33e,49,0,27,0,0.0,0.06,1.0417,0.5,50,6518693.17,314074.89,130373.86
8121e2ff-dfee-4011-8583-c100b439a92b,62,0,30,0,0.0,0.0484,1.069,0.5,62,4877985.29,230053.93,78677.18
812f8b65-db69-4540-b25f-81877b12ef76,61,0,32,0,0.0,0.0462,1.0833,0.6462,65,11945644.13,583694.59,183779.14
81316323-0160-4868-90b4-fc4daa400d0a,50,0,25,0,0.0,0.06,1.1628,0.46,50,2614886.75,126315.76,52297.74
81369dee-8755-4739-b832-4c40b05d8dc9,68,0,32,0,0.0,0.0735,1.1333,0.5588,68,4805558.53,322661.7,70669.98
814f9574-038f-4bab-83fc-59f3a4dc64df,39,0,26,0,0.0256,0.0769,1.0541,0.5128,39,1075585.88,73220.95,27579.13
814ff8e8-8cc0-4f1e-95b1-808382730efe,52,0,27,0,0.0,0.0755,1.06,0.5094,53,3681436.65,213710.85,69461.07
815492bc-99bc-44a4-95ed-dcc309c99207,64,0,32,0,0.0,0.0606,1.0476,0.6061,66,9370392.38,423530.56,141975.64
816ab0ac-9c12-472d-9b2b-b9228ea374ad,49,0,25,0,0.0,0.0588,1.02,0.3529,51,2938440.01,136666.3,57616.47
817868d3-b865-40f5-8519-58311e656844,49,0,28,0,0.0,0.0816,1.0652,0.6327,49,99675.49,5136.28,2034.19
817c3a12-bee6-4876-ad70-eddd8f75fd1c,44,0,27,0,0.0,0.0909,1.0476,0.6136,44,4921638.25,255285.42,111855.41
817ce42d-5007-4bb4-ab1f-dfcceb01dff1,57,0,29,0,0.0172,0.069,1.0357,0.5517,58,2485724.21,109838.98,42857.31
81918051-83cb-4950-b1df-c0d9070b50ab,43,0,25,0,0.0682,0.1364,1.1282,0.5227,44,1680669.59,125525.28,38197.04
8198e13d-5459-4e68-803c-1252f92fc864,51,0,27,0,0.0,0.0588,1.0625,0.5294,51,55071.08,2743.21,1079.83
81c8c28b-65ff-44c5-bf05-e02d8cdd0284,74,0,37,0,0.0,0.1333,1.2295,0.4933,75,8115040.12,348435.3,108200.53
81eeeaa0-42f6-4f15-93a1-7f20ce3a2100,56,0,32,0,0.0,0.0714,1.0769,0.4286,56,5462048.07,203325.33,97536.57
8221b477-7b56-4075-9992-ac29435335b6,40,0,24,0,0.075,0.075,1.0526,0.575,40,430099.61,26854.57,10752.49
824ca06d-28c8-4359-a076-a0f254432135,45,0,30,0,0.1111,0.0667,1.0714,0.4667,45,530611.48,32345.49,11791.37
825c3908-e327-45ee-866e-ce6b08d9b717,59,0,30,0,0.0,0.0667,1.0345,0.45,60,1997149.6,86844.01,33285.83
825ede47-0637-481c-999e-2081a4de9dc0,44,0,23,0,0.0455,0.0909,1.1,0.4545,44,221985.65,11461.21,5045.13
82785894-e73a-4c20-a6b5-75b2514b7e5b,81,0,36,0,0.0976,0.0732,1.1233,0.5244,82,2857527.57,98669.52,34847.9
8279b71f-b06b-42ee-9046-1f77e9d3a38c,50,0,27,0,0.0,0.08,1.0417,0.48,50,978606.2,45804.66,19572.12
829fbfde-714c-4d9b-9d45-921b4841eb96,59,0,30,0,0.0,0.0667,1.0909,0.4833,60,8679399.07,354280.5,144656.65
82a9a642-ffe9-4696-beb0-7c2347ba44be,55,0,29,0,0.0,0.0714,1.1429,0.4643,56,3484783.27,197721.93,62228.27
82ba92bf-78c4-4c1d-94c6-f784a3eb552e,48,0,29,0,0.1429,0.0816,1.0652,0.4898,49,796667.58,45251.42,16258.52
82bf13d0-44a2-45b6-831c-f771b77e8948,50,0,24,0,0.0,0.08,1.1111,0.72,50,6004.23,326.67,120.08
82f2da6a-d750-4473-ad5c-6f84ada448c9,62,0,31,0,0.0,0.0645,1.1273,0.5323,62,1804214.73,148787.84,29100.24
83482d06-f818-4d7b-83ac-0f298aaf42cb,59,0,31,0,0.0,0.0484,1.0164,0.5645,62,3899676.31,214417.3,62898.0
834c53d7-a182-4b49-a710-777640f5c0dd,51,0,31,0,0.0,0.0784,1.0408,0.5294,51,5307358.84,257556.54,104065.86
834dee97-b4ad-4033-9ecd-032778d334df,51,0,27,0,0.0,0.0577,1.0833,0.5192,52,2030173.42,91573.4,39041.8
836e71ce-fa6b-4866-9063-942547af1eae,66,0,31,0,0.0,0.0758,1.0645,0.4848,66,280984021.61,15060952.37,4257333.66
836ec9c5-4d9b-4113-9a6f-c0d448f10319,52,0,30,0,0.0,0.0577,1.04,0.4615,52,3830916.32,227369.71,73671.47
8383601f-c050-4509-916e-4d5506a2ee86,56,0,32,0,0.0,0.0536,1.0566,0.3929,56,5475710.41,335704.01,97780.54
838a4e3f-f204-4997-871f-49ce56b0d392,58,0,29,0,0.0,0.069,1.0943,0.4828,58,11079370.57,546582.13,191023.63
83c165ef-e34b-4ba8-8b76-d64ca2dddeff,63,0,29,0,0.0,0.0635,1.0328,0.5238,63,4112947.98,142892.67,65284.89
83e2e76b-0909-4a1d-8929-a21d1742271f,59,0,31,0,0.0,0.0667,1.0526,0.55,60,9476.37,546.45,157.94
83eee15e-7d26-4fa0-8231-450e89315cd5,57,0,31,0,0.0,0.0702,1.0755,0.5088,57,5526066.77,361613.87,96948.54
83f80a3b-0ee0-414a-b3d6-9825b7c23466,58,0,32,0,0.0,0.0862,1.1373,0.4828,58,2446666.67,107628.03,42183.91
840eb09f-0d9f-4707-8f0a-1d045d2c8eba,57,0,32,0,0.0,0.069,1.1154,0.5517,58,4207525.27,183929.79,72543.54
84170d78-be70-42b3-8ee1-28500337380a,56,0,32,0,0.0714,0.0714,1.098,0.5179,56,4094601.69,270888.05,73117.89
841babb9-131c-4bea-9ec3-8714c7e07108,65,0,30,0,0.0606,0.0606,1.082,0.5,66,1279059.62,39819.9,19379.69
841de49b-4d1d-49e2-bfdd-faf0a5904cb8,46,0,29,0,0.0,0.0638,1.0682,0.4894,47,5787.33,407.52,123.13
841f62c6-bbc2-4e10-9452-ef471a935567,73,0,34,0,0.0,0.1486,1.2759,0.5405,74,8561.19,337.5,115.69
84222cfa-4a01-4a76-b889-c87a60b2d018,51,0,29,0,0.1373,0.0588,1.0408,0.5882,51,802815.2,32350.02,15741.47
842fbfb8-7639-4fba-9b6f-244312ceac13,53,0,26,0,0.0,0.0536,1.037,0.375,56,27514687.31,1272643.76,491333.7
842fe44b-2e53-42f8-be34-57207f6f9b46,63,0,34,0,0.0,0.0469,1.0492,0.4062,64,7118093.24,263418.11,111220.21
84786e6c-fa15-4685-8932-8075522d346d,47,0,28,0,0.0,0.0625,1.0213,0.5208,48,3311854.38,234113.67,68996.97
848786dc-9c86-42bf-98c7-d108921bc171,61,0,32,0,0.0,0.0968,1.1481,0.5484,62,8659999.77,400533.53,139677.42
848d5c8e-97e9-4b33-b36a-4fbcc4bfe82d,52,0,29,0,0.0,0.0577,1.0612,0.5,52,5016042.53,269045.05,96462.36
849927ea-80b1-43f7-9325-49c377076e92,42,0,27,0,0.0,0.0714,1.05,0.4286,42,2791565.56,160800.91,66465.85
84a10e8d-570f-4bcb-83bf-845c68d4ed35,64,0,31,0,0.2188,0.0938,1.0667,0.4375,64,1157278.28,68393.02,18082.47
84ad4d80-27c0-45b7-9135-dd2e392f2b66,67,0,33,0,0.0,0.0441,1.0794,0.5294,68,5230043.5,198586.29,76912.4
84b53971-28a0-4c2d-9ac9-a1e2cb886bf0,45,0,26,0,0.0,0.0889,1.0465,0.4222,45,86175.86,4046.13,1915.02
84c848c7-449f-423f-92b6-a41fcbd3323d,59,0,32,0,0.0,0.05,1.0714,0.5,60,2734073.22,132079.24,45567.89
84ea6026-6554-4fce-9386-0da48fcdfe82,52,0,34,0,0.0,0.0377,1.06,0.4717,53,7302004.23,369898.38,137773.66
84ef6529-4d14-48b5-b2a3-e832dfe3e9ad,48,0,30,0,0.0,0.0625,1.0909,0.5,48,2633805.61,122759.96,54870.95
84fc8d48-7a89-42e7-b589-794817aa27a9,42,0,26,0,0.0238,0.0952,1.05,0.5238,42,209366.36,12612.99,4984.91
85290dab-8565-4fe6-9f81-ca91071d6d27,42,0,25,0,0.0,0.0465,1.0238,0.5349,43,1969349.77,93670.2,45798.83
8530a9c5-3b59-4fcd-b246-a2f68057f5f0,53,0,29,0,0.1296,0.0741,1.0,0.6296,54,906171.41,46155.61,16780.95
853e5ad7-a163-4014-b8e8-deea529cf11a,43,0,26,0,0.0,0.0698,1.0488,0.4884,43,1792921.27,100271.11,41695.84
8582cb3f-8aff-4b6b-869d-b77067692c32,45,0,25,0,0.1333,0.0667,1.0976,0.5556,45,541078.65,45381.66,12023.97
85e677d8-c3c3-4c2e-ba87-6048e7fa7389,70,0,34,0,0.0,0.0714,1.1111,0.5,70,9626908.08,376054.68,137527.26
85f535c1-f5d5-4933-bbcf-c657d92e825b,72,0,35,0,0.1081,0.1757,1.2759,0.5541,74,15107592.66,676698.31,204156.66
860cc32d-6f7d-4918-908d-be01d2e76b6c,45,0,24,0,0.0,0.087,1.0455,0.5435,46,4278161.15,233794.51,93003.5
861403fd-2436-46e2-9a30-7b30ea9d5f0d,56,0,30,0,0.0,0.0702,1.0755,0.3684,57,2121770.03,75342.94,37224.04
861cbd9d-a9dc-43bc-bb69-ec52702f7248,45,0,23,0,0.0,0.0889,1.0714,0.5333,45,1664564.1,93701.15,36990.31
861e7dc2-4e48-4964-a2d0-7020ddedf2b6,53,0,26,0,0.0,0.0943,1.1778,0.6226,53,2595766.44,121512.54,48976.73
86240271-cc30-47f1-92bb-c57c8d344e02,45,0,24,0,0.0,0.0889,1.0714,0.5333,45,78530.44,5795.47,1745.12
862ee234-d752-4370-a137-ef69be42fdbb,63,0,33,0,0.0,0.0794,1.1667,0.5714,63,5475401.32,225222.7,86911.13
863ca0e0-49fe-4cff-a72b-19b94f28a5fb,58,0,31,0,0.0345,0.069,1.0175,0.6034,58,305141.66,19392.68,5261.06
863e6ba9-b665-48c9-a99d-ae3232a57c8f,66,0,30,0,0.0,0.1364,1.1379,0.5152,66,7331535.18,327301.02,111083.87
8650f0b6-872a-499b-a8ac-e3a2c9463684,66,0,34,0,0.0,0.0448,1.0806,0.6119,67,15137482.85,495626.9,225932.58
8652f8b7-19db-4035-8bb2-5e4ce3ab8870,67,0,31,0,0.0,0.0597,1.1356,0.5075,67,6829403.76,298637.98,101931.4
865d5107-d50f-49c5-86ca-c15dfffb23fd,47,0,27,0,0.0208,0.0625,1.0213,0.5,48,1525358.33,109665.26,31778.3
867616a5-5264-4853-8667-b604862121cd,45,0,27,0,0.0,0.0667,1.0714,0.4444,45,4899377.75,294074.76,108875.06
8686ed4f-cb26-4294-8149-22bb705cd0e9,58,0,33,0,0.0,0.069,1.1154,0.5,58,2949263.37,120850.28,50849.37
868a8331-0e2b-4179-b854-3c6690e6cbdd,43,0,25,0,0.0227,0.0682,1.0732,0.4545,44,152780.26,9761.5,3472.28
86cc8272-40bd-4a7a-82e8-0e82066aee0b,47,0,31,0,0.0,0.0625,1.0909,0.5833,48,5968549.72,314903.93,124344.79
86e817a8-03d7-4f0d-9663-4e71fd8c2bee,48,0,28,0,0.0,0.0625,1.0,0.4792,48,5385874.59,286605.64,112205.72
8726f37e-28c5-4e4a-a523-c4f99fee9ea1,50,0,26,0,0.0,0.08,1.1364,0.48,50,6913177.76,408910.12,138263.56
872c98ab-e310-42ac-8997-0a90c5ce1d20,46,0,27,0,0.0,0.0851,1.0444,0.4468,47,1931258.88,109349.12,41090.61
87313464-3d5d-471b-9cba-cb8bdc6f1a0f,59,0,28,0,0.0,0.0508,1.0536,0.4746,59,6323.13,275.81,107.17
874ee7d0-4b22-4510-86ec-5f7e7979ee68,48,0,26,0,0.0,0.0417,1.0213,0.4583,48,2657510.03,177746.78,55364.79
8751bf72-e53a-4dcc-80b0-181f03c0f5ef,63,0,27,0,0.0,0.0625,1.0667,0.5,64,3245761.25,139722.33,50715.02
875d51df-94ec-4af9-a8bf-26b5f93e56fc,57,0,32,0,0.0,0.0678,1.1132,0.4576,59,11342490.32,587868.76,192245.6
8772f22a-d4e9-4f8c-971e-33a4b6934d01,69,0,31,0,0.0,0.058,1.1129,0.5362,69,2068837.31,79203.81,29983.15
87ae457b-6504-45d3-b837-738a9a844738,53,0,26,0,0.0,0.0556,1.08,0.5,54,3025674.87,175284.23,56031.02
87dbab0c-e9c6-4ac0-bd40-1359e6078820,58,0,29,0,0.0172,0.069,1.0545,0.4655,58,1193758.25,42636.25,20582.04
87dbec52-df48-4fe8-9cd5-ec8e62a1f37d,48,0,31,0,0.0,0.0625,1.0435,0.5,48,3624337.29,281080.81,75507.03
87ee29bd-33f2-43c4-a21c-265a5d7c511b,47,0,29,0,0.0,0.0638,1.0217,0.5319,47,1575497.13,114923.41,33521.22
8804a5e1-9d79-464f-9a69-9c5305f550e4,61,0,32,0,0.0,0.082,1.1509,0.459,61,4501174.13,181679.63,73789.74
88057b5d-834c-4cb2-9e6c-1e9ce4693760,46,0,28,0,0.0217,0.087,1.0952,0.587,46,1346253.26,90192.19,29266.38
8833f5cf-46ba-4f51-8fab-a5b5c24e3d23,56,0,29,0,0.1071,0.0893,1.098,0.5179,56,661354.81,38572.95,11809.91
88368def-c640-4f74-8fdf-e6e3f1fbb0a3,105,0,36,0,0.0,0.0467,1.2159,0.5421,107,16559898.39,703618.09,154765.41
887e636e-040b-42a6-bf3e-b8e8cb47802f,44,0,28,0,0.0,0.0682,1.0732,0.5909,44,4694452.0,250730.89,106692.09
889bcfc9-b3db-4915-b9c4-d7a1f0eaabbf,51,0,27,0,0.0196,0.0588,1.0625,0.5686,51,1422658.52,63109.1,27895.27
88c0c4e3-af1c-42ad-a292-6753926900d0,46,0,29,0,0.0,0.0851,1.0682,0.4894,47,2925141.09,133033.73,62237.04
88cf6b0d-e109-49ec-974e-5f59a7946373,58,0,30,0,0.1207,0.0517,1.0741,0.4828,58,976279.81,45614.75,16832.41
88d85b26-be51-4956-bbfb-f0026652fa7d,55,0,30,0,0.0893,0.0714,1.098,0.5,56,1102376.18,55364.11,19685.29
88e5c81f-0748-493d-b92a-5d3db48df5a6,41,0,26,0,0.0476,0.0714,1.1053,0.619,42,242613.29,18859.4,5776.51
88ede642-d130-4de0-8769-671ae2cd77ce,56,0,31,0,0.0536,0.0714,1.098,0.5179,56,1000212.72,50968.39,17860.94
88f0c820-91ec-4992-9e68-ae933f319ad4,54,0,27,0,0.0185,0.0556,1.0588,0.5926,54,1076958.97,58759.89,19943.68
893ede97-352c-42c6-a85c-792f3d67abc2,51,0,28,0,0.0192,0.0769,1.1818,0.4615,52,2284076.14,109380.13,43924.54
89510472-d0e4-445e-a669-68d68c0dd3db,55,0,31,0,0.0,0.0727,1.1224,0.5091,55,70499398.95,6935462.27,1281807.25
8966cdcb-7d2f-44e2-96c0-4f5dc95eba52,62,0,30,0,0.0,0.0806,1.0164,0.5,62,7565792.14,369846.14,122028.91
896ef3d5-415b-46de-be9d-77a33381b60b,55,0,29,0,0.0,0.0727,1.1,0.5091,55,111284.12,5100.0,2023.35
897282c6-9d78-4c09-8d79-d9f6bdc87a20,48,0,28,0,0.0,0.0833,1.1163,0.5,48,1667646.6,103843.78,34742.64
897d6cb8-911b-4bb9-9bda-3dae58917e0e,59,0,32,0,0.0,0.0678,1.1346,0.4915,59,5300553.56,247337.51,89839.89
8986ae6b-f319-4e8f-ae0b-60f6fd29d1d5,51,0,31,0,0.0,0.0588,1.0625,0.4706,51,3903545.11,197472.15,76540.1
8994c301-37c2-4aa9-b5b9-42cc10837733,55,0,30,0,0.0,0.0536,1.0566,0.6429,56,6543.51,338.87,116.85
89bbac22-7bd0-48b2-90a3-e6e841f78727,51,0,28,0,0.0,0.0784,1.1087,0.3922,51,4595073.98,288075.75,90099.49
89c89fbb-9f7e-4b20-a3b3-15edf5bbda9d,43,0,23,0,0.0,0.0682,1.1,0.5909,44,3117309.13,199462.67,70847.93
89cfc632-4577-4858-b55d-4266d4acd5ad,52,0,30,0,0.0,0.0577,1.0612,0.4808,52,10188852.82,455426.05,195939.48
89db2d61-1447-45d5-ba0f-e1bf419a7b60,45,0,29,0,0.0,0.087,1.122,0.5435,46,27218558.91,1443915.79,591707.8
89e2cae0-d933-4328-ad5a-866d0466c130,58,0,31,0,0.0517,0.069,1.0943,0.5345,58,1540336.67,87898.16,26557.53
89fe86b0-da3d-4c40-935e-294242e76c9b,55,0,29,0,0.0,0.0714,1.0769,0.4286,56,2722020.87,165925.9,48607.52
8a13c798-2650-49a7-99a9-61f4f35d125c,38,0,25,0,0.0263,0.1053,1.1176,0.5263,38,230896.59,13823.34,6076.23
8a51da20-df0e-45e1-8dc6-d54be47b5e10,56,0,34,0,0.125,0.0714,1.0769,0.4286,56,4038130.58,230247.38,72109.47
8a603cd9-df20-4273-8ec5-6f527f398ee3,46,0,26,0,0.0,0.0851,1.0444,0.5319,47,6926927.92,349301.05,147381.45
8a6dd97c-2778-4d63-9c31-58d94ae41e31,48,0,30,0,0.0,0.1042,1.0909,0.4583,48,6575158.42,422474.6,136982.47
8a772531-b944-46a1-8e5a-91aca8b92b46,48,0,28,0,0.0,0.0625,1.1163,0.4583,48,6441225.55,350733.24,134192.2
8a918d0f-b19b-4d34-ba5f-a9c151cf96cd,51,0,26,0,0.0,0.0784,1.1087,0.5098,51,1648795.38,98864.54,32329.32
8adbdc31-2e49-4a6c-9fe9-bd7380b59843,61,0,33,0,0.0,0.0656,1.0517,0.5738,61,19453332.42,836385.87,318907.09
8b3b4b1c-2387-4da4-9208-845b5589d66a,36,0,23,0,0.0,0.0833,1.0286,0.5833,36,4113619.9,279711.22,114267.22
8b46a988-ad68-49a4-a086-7b90f4b532e0,47,0,26,0,0.0833,0.0833,1.0435,0.5208,48,259026.66,12489.65,5396.39
8b48d476-29d4-4f2a-95a3-2268ccdee3de,58,0,26,0,0.0,0.0678,1.0536,0.5932,59,2844906.89,116139.5,48218.76
8b49c79b-a5e9-4fa8-a2fa-bb0ce864d2c6,47,0,28,0,0.0,0.0816,1.0889,0.5714,49,104501.94,4826.87,2132.69
8b5d24ae-d21e-4edc-a2c4-40910d766ac6,43,0,22,0,0.093,0.093,1.0238,0.4651,43,304838.44,22660.48,7089.27
8b6c1e92-46bc-4cfe-8792-565f8783725f,44,0,28,0,0.0667,0.0889,1.0714,0.6444,45,1033628.19,55420.02,22969.52
8b7b8df4-61c2-4643-9bc3-613c2886d2fa,52,0,32,0,0.0,0.0962,1.0612,0.5385,52,10514169.8,413694.43,202195.57
8b80b40f-abf4-4a9c-8a86-ad2aadfa44fd,58,0,30,0,0.0,0.0508,1.0,0.4237,59,5974956.44,334047.43,101270.45
8b84d2f1-141d-4b37-9f37-080b5d366d5f,60,0,30,0,0.0,0.0656,1.1091,0.541,61,6298218.87,266053.97,103249.49
8b860257-dfe4-42b3-b809-1eaf3f8f4c40,61,0,30,0,0.0984,0.0492,1.0702,0.5246,61,444191.26,27753.21,7281.82
8b965302-ad4e-482c-b31e-a206779e0408,50,0,31,0,0.0,0.0588,1.0851,0.5098,51,4983440.28,226710.5,97714.52
8ba5077d-fec6-4afc-9693-0622f5b3fbd4,53,0,29,0,0.0,0.0943,1.2045,0.566,53,5282198.55,232890.57,99664.12
8ba7038c-6c16-4e3e-bd0d-d75d94b149fb,58,0,31,0,0.0,0.0517,1.1154,0.431,58,5809827.25,356849.1,100169.44
8bb8fb37-353b-4d7f-b8d9-4c3c0d9fd617,45,0,29,0,0.0,0.0889,1.125,0.4444,45,3795705.41,197855.26,84349.01
8bc36cda-fe34-460f-ad87-68b997f6961e,58,0,29,0,0.0,0.069,1.0943,0.6379,58,2787518.33,115195.46,48060.66
8bd087d7-4cdc-469b-8e0d-0aedf60117db,54,0,29,0,0.0,0.0556,1.08,0.4815,54,4204128.05,238750.65,77854.22
8bd1db16-51a6-4076-9bb5-14bca6246653,50,0,26,0,0.1731,0.1346,1.1304,0.5577,52,692161.36,29774.36,13310.8
8be379e2-27c8-4d5a-bf56-61f7662add22,45,0,22,0,0.0,0.0667,1.125,0.5333,45,5272699.58,332415.82,117171.1
8bf3ce18-db3e-43f7-954f-a89f4c43937d,68,0,29,0,0.0,0.058,1.1311,0.4203,69,7927149.97,393475.69,114886.23
8bf3ea97-81e6-4b43-a9ed-ed76056e8f3e,47,0,25,0,0.0851,0.0638,1.093,0.4894,47,684486.52,42892.16,14563.54
8bf581cf-2e7c-4ee4-a16e-e80c270b713b,52,0,26,0,0.0,0.0741,1.0588,0.4444,54,13435711.86,678684.62,248809.48
8c0a3733-9afa-43dc-9f40-aa788ad4d582,63,0,34,0,0.0,0.0635,1.0862,0.5397,63,5132050.89,219422.14,81461.13
8c2044ee-77dd-45b1-80cb-95a26de58a85,57,0,30,0,0.0877,0.0877,1.14,0.4386,57,1291361.9,80774.32,22655.47
8c2747dd-5ffd-4257-aba0-e7766fabd25f,52,0,31,0,0.1346,0.1154,1.2093,0.4615,52,2493163.01,155937.47,47945.44
8c39e044-f3e2-457d-8c40-d38f18c8650e,49,0,27,0,0.0204,0.0612,1.0,0.6531,49,1853852.45,90655.15,37833.72
8c66d47e-8d3d-44f7-8f68-fe801df0cbf8,62,0,29,0,0.0,0.0476,1.125,0.5556,63,3128007.73,139800.04,49650.92
8c6a1afc-3258-40df-99d3-54d8dce742f2,50,0,27,0,0.0,0.0577,1.0612,0.4808,52,3006505.45,223889.26,57817.41
8caf3b56-48c1-421d-a666-a03bccfb78d6,33,0,22,0,0.0,0.0909,1.0,0.4545,33,1704228.66,103858.51,51643.29
8cc2a242-9a3c-40c5-ac04-38b7b33b793c,64,0,32,0,0.0615,0.0615,1.0317,0.4769,65,447838.63,19538.18,6889.83
8cd1aa77-e113-4272-89e6-e423ae4f9197,61,0,33,0,0.0,0.0656,1.0339,0.4426,61,5169315.93,204530.17,84742.88
8cd8a529-0fdb-4f15-9457-a17e1fbfa299,52,0,31,0,0.2264,0.0566,1.1778,0.4717,53,856623.57,56477.1,16162.71
8d3c2eca-c6a3-49cb-a6cf-39765d9631ea,48,0,28,0,0.0,0.0833,1.0435,0.4375,48,10389283.46,448295.56,216443.41
8d4c524e-15eb-4dfe-b3eb-a9536e8f7e3f,111,0,37,0,0.0708,0.115,1.2556,0.4513,113,13456956.08,283346.46,119088.11
8d567369-4dad-44fb-a6ad-37ef87fe4229,40,0,25,0,0.025,0.075,1.0256,0.475,40,1031790.16,62173.46,25794.75
8d6c768e-f2d6-4ff2-80da-14f1d6254e87,48,0,26,0,0.0,0.0833,1.0909,0.4375,48,4138994.27,316010.75,86229.05
8d8cf63c-9d23-4f94-b966-57799eef2094,44,0,26,0,0.0,0.0909,1.0233,0.5682,44,1844548.58,111943.26,41921.56
8dbebc66-5328-4018-bb57-ac0ae3736e11,44,0,31,0,0.0,0.0889,1.0465,0.5333,45,43623642.32,2093060.81,969414.27
8dd9c702-c16e-4d77-9862-c329b3c7eb80,47,0,26,0,0.1277,0.0851,1.0682,0.4255,47,334371.34,25029.0,7114.28
8df3ecda-1e39-4298-a63e-28752c2b1960,45,0,26,0,0.0,0.0444,1.0227,0.5556,45,2320750.51,157696.9,51572.23
8e01e25d-f60e-4f75-b801-0e4c7b95ac8f,54,0,27,0,0.0,0.0741,1.0588,0.4444,54,57647903.42,2463374.34,1067553.77
8e0ff09d-1818-4fad-926d-865f86d7bba9,53,0,25,0,0.0,0.0741,1.1489,0.5,54,4620123.2,211862.01,85557.84
8e2c51ba-faff-4a7d-b300-197ebc3c3e6a,54,0,30,0,0.0,0.0556,1.0588,0.5185,54,4824696.73,270988.58,89346.24
8e58b496-2f4a-49d3-ad52-3be1ae6515d0,46,0,24,0,0.0,0.0833,1.0435,0.5,48,5939368.59,369612.32,123736.85
8e6ba405-4e01-4f85-973e-dced7886cd84,51,0,27,0,0.0,0.0784,1.1087,0.4706,51,1270911.95,56875.6,24919.84
8eb74a6d-fe12-4a60-a9fd-94c2201503af,71,0,36,0,0.0,0.1831,1.2456,0.4648,71,5369876.38,324045.64,75632.06
8ebb95ac-5cc8-440a-bdbd-1f173f4fc240,52,0,30,0,0.0,0.0577,1.0,0.5769,52,3935215.62,235484.9,75677.22
8ec624b2-4778-4e7d-a608-9dd05fc259dc,64,0,33,0,0.0,0.0469,1.0159,0.5469,64,5038128.12,192418.23,78720.75
8ecac6c3-18e8-4252-bf3a-2e540bbe8669,44,0,26,0,0.0,0.0889,1.125,0.4,45,3611284.95,160915.36,80250.78
8ecb5e52-0c50-44b3-a692-062e5ed69293,49,0,22,0,0.0204,0.0816,1.0426,0.7551,49,136928.6,8027.36,2794.46
8ee3c6e6-7831-4547-a61c-0c26211fc19f,40,0,26,0,0.0,0.1,1.0526,0.4,40,2664303.75,181872.14,66607.59
8ef7d9de-fa79-427b-8a8a-82d083a3f40f,51,0,30,0,0.0196,0.0588,1.02,0.6275,51,189763.63,10261.64,3720.86
8f0e90d0-4aae-447b-97e6-d78ad818f731,68,0,37,0,0.0,0.0588,1.0968,0.5,68,7676411.54,250455.94,112888.41
8f28abed-5ff1-4431-b350-e97f241d0d84,49,0,26,0,0.0,0.0588,1.1087,0.4706,51,2163510.67,97467.43,42421.78
8f2ceeea-e51c-4497-b50e-48045a31f1df,54,0,31,0,0.0,0.0556,1.0385,0.5,54,4365453.18,181582.15,80841.73
8f3a0e33-3f35-4c7b-af48-df656ac170e8,56,0,29,0,0.0179,0.0536,1.0769,0.6071,56,3122243.73,125904.28,55754.35
8f558d47-3df1-4cbb-b074-f3afb2ecaf2e,58,0,32,0,0.0,0.0667,1.0909,0.4833,60,12812711.94,462614.78,213545.2
8f59572e-40cb-4636-8486-c7e5095b2d09,52,0,30,0,0.1154,0.1154,1.0833,0.5769,52,3400759.02,197720.44,65399.21
8f6ab35f-9fd3-44e7-a1c3-341b1f70c045,49,0,27,0,0.0,0.0816,1.0889,0.449,49,5325980.89,253221.9,108693.49
8f7655b8-372b-40ab-9fb3-772d03045f35,57,0,31,0,0.0,0.0517,1.1154,0.5,58,128185.27,5701.94,2210.09
8f7f63d2-1f98-4050-baf6-e167c1f6a8f6,53,0,27,0,0.0,0.0566,1.0816,0.6038,53,8295994.67,319139.17,156528.2
