trxn_id,account_id,type,xceed_rf_score
23360,a_663,Checking,0
23361,a_4936,Savings,1
23362,a_3217,Checking,3
23363,a_8991,Savings,8
23364,a_8992,Checking,6
23365,a_3289,Savings,2
23366,a_2223,Checking,7
23367,a_1806,Savings,3
23368,a_4782,Checking,4
23369,a_6362,Savings,10
23370,a_1284,Checking,9
23371,a_8993,Savings,5
23372,a_1431,Checking,3
23373,a_8994,Savings,4
23374,a_8995,Checking,10
23375,a_1900,Savings,6
23376,a_3362,Checking,5
23377,a_8996,Savings,9
23378,a_8997,Checking,5
23379,a_178,Savings,9
23380,a_957,Checking,5
23381,a_788,Savings,9
23382,a_8998,Checking,6
23383,a_4656,Savings,4
23384,a_1155,Checking,0
23385,a_391,Savings,9
23386,a_4908,Checking,6
23387,a_1245,Savings,10
23388,a_704,Checking,7
23389,a_8999,Savings,0
23390,a_3116,Checking,3
23391,a_9000,Savings,8
23392,a_9001,Checking,6
23393,a_2220,Savings,4
23394,a_5989,Checking,2
23395,a_9002,Savings,2
23396,a_9003,Checking,0
23397,a_6,Savings,0
23398,a_1200,Checking,2
23399,a_6884,Savings,2
23400,a_9004,Checking,9
23401,a_3220,Savings,3
23402,a_9005,Checking,3
23403,a_488,Savings,4
23404,a_1108,Checking,9
23405,a_7413,Savings,1
23406,a_180,Checking,8
23407,a_3367,Savings,0
23408,a_1777,Checking,7
23409,a_2873,Savings,4
23410,a_4399,Checking,3
23411,a_9006,Savings,6
23412,a_8694,Checking,10
23413,a_8799,Savings,7
23414,a_3217,Checking,3
23415,a_1130,Savings,3
23416,a_2404,Checking,3
23417,a_9007,Savings,4
23418,a_2507,Checking,4
23419,a_78,Savings,3
23420,a_9008,Checking,2
23421,a_1209,Savings,4
23422,a_9009,Checking,6
23423,a_5725,Savings,6
23424,a_1668,Checking,8
23425,a_323,Savings,8
23426,a_391,Checking,9
23427,a_98,Savings,9
23428,a_2890,Checking,6
23429,a_1386,Savings,3
23430,a_9010,Checking,0
23431,a_5343,Savings,4
23432,a_92,Checking,3
23433,a_9011,Savings,0
23434,a_3705,Checking,1
23435,a_53,Savings,7
23436,a_1108,Checking,9
23437,a_1518,Savings,3
23438,a_3965,Checking,3
23439,a_8465,Savings,0
23440,a_6224,Checking,2
23441,a_2182,Savings,5
23442,a_691,Checking,8
23443,a_1765,Savings,0
23444,a_4419,Checking,8
23445,a_2217,Savings,5
23446,a_661,Checking,10
23447,a_9012,Savings,9
23448,a_1852,Checking,2
23449,a_9013,Savings,0
23450,a_8168,Checking,5
23451,a_9014,Savings,9
23452,a_7433,Checking,2
23453,a_2495,Savings,1
23454,a_312,Checking,1
23455,a_5475,Savings,4
23456,a_1361,Checking,2
23457,a_625,Savings,7
23458,a_4449,Checking,10
23459,a_8281,Savings,7
23460,a_1215,Checking,8
23461,a_5338,Savings,6
23462,a_2725,Checking,2
23463,a_9015,Savings,4
23464,a_2477,Checking,5
23465,a_2315,Savings,2
23466,a_528,Checking,7
23467,a_2918,Savings,8
23468,a_2328,Checking,9
23469,a_1081,Savings,10
23470,a_1822,Checking,4
23471,a_5748,Savings,4
23472,a_2483,Checking,2
23473,a_9016,Savings,3
23474,a_2468,Checking,0
23475,a_4591,Savings,8
23476,a_9017,Checking,9
23477,a_2241,Savings,3
23478,a_4384,Checking,1
23479,a_2816,Savings,6
23480,a_5559,Checking,2
23481,a_1871,Savings,10
23482,a_2036,Checking,0
23483,a_815,Savings,8
23484,a_80,Checking,10
23485,a_265,Savings,5
23486,a_4793,Checking,7
23487,a_28,Savings,8
23488,a_3827,Checking,0
23489,a_6604,Savings,5
23490,a_5075,Checking,6
23491,a_9018,Savings,7
23492,a_9019,Checking,0
23493,a_4438,Savings,1
23494,a_9020,Checking,8
23495,a_625,Savings,7
23496,a_2480,Checking,7
23497,a_2101,Savings,6
23498,a_2525,Checking,0
23499,a_5614,Savings,1
23500,a_333,Checking,9
23501,a_1201,Savings,5
23502,a_2528,Checking,2
23503,a_304,Savings,0
23504,a_9021,Checking,10
23505,a_3147,Savings,5
23506,a_2122,Checking,4
23507,a_1239,Savings,0
23508,a_75,Checking,9
23509,a_9022,Savings,3
23510,a_1917,Checking,3
23511,a_9023,Savings,0
23512,a_290,Checking,3
23513,a_2426,Savings,1
23514,a_9024,Checking,1
23515,a_2015,Savings,0
23516,a_2344,Checking,7
23517,a_1655,Savings,10
23518,a_365,Checking,3
23519,a_8167,Savings,9
23520,a_9025,Checking,3
23521,a_5428,Savings,7
23522,a_1287,Checking,1
23523,a_230,Savings,6
23524,a_9026,Checking,1
23525,a_690,Savings,3
23526,a_8595,Checking,2
23527,a_361,Savings,0
23528,a_840,Checking,5
23529,a_3659,Savings,1
23530,a_349,Checking,7
23531,a_3954,Savings,6
23532,a_9027,Checking,9
23533,a_9028,Savings,2
23534,a_812,Checking,7
23535,a_9029,Savings,10
23536,a_9030,Checking,1
23537,a_258,Savings,5
23538,a_9031,Checking,7
23539,a_4029,Savings,2
23540,a_2472,Checking,5
23541,a_1134,Savings,4
23542,a_331,Checking,2
23543,a_1565,Savings,2
23544,a_75,Checking,9
23545,a_7063,Savings,8
23546,a_9032,Checking,5
23547,a_3255,Savings,4
23548,a_429,Checking,4
23549,a_835,Savings,2
23550,a_1524,Checking,0
23551,a_7292,Savings,5
23552,a_3310,Checking,6
23553,a_87,Savings,8
23554,a_3668,Checking,8
23555,a_3011,Savings,8
23556,a_1976,Checking,3
23557,a_973,Savings,4
23558,a_592,Checking,6
23559,a_9033,Savings,4
23560,a_9034,Checking,3
23561,a_8673,Savings,8
23562,a_9035,Checking,9
23563,a_11,Savings,5
23564,a_9036,Checking,1
23565,a_1685,Savings,2
23566,a_1733,Checking,6
23567,a_9037,Savings,4
23568,a_426,Checking,4
23569,a_1251,Savings,8
23570,a_9038,Checking,6
23571,a_217,Savings,2
23572,a_3089,Checking,4
23573,a_3696,Savings,5
23574,a_6448,Checking,9
23575,a_1348,Savings,7
23576,a_2280,Checking,9
23577,a_712,Savings,4
23578,a_9039,Checking,1
23579,a_206,Savings,7
23580,a_5290,Checking,2
23581,a_6414,Savings,10
23582,a_1016,Checking,8
23583,a_4076,Savings,8
23584,a_8279,Checking,1
23585,a_2063,Savings,0
23586,a_4489,Checking,2
23587,a_9040,Savings,1
23588,a_466,Checking,3
23589,a_3717,Savings,3
23590,a_21,Checking,4
23591,a_1750,Savings,4
23592,a_9041,Checking,3
23593,a_4766,Savings,8
23594,a_1206,Checking,6
23595,a_452,Savings,3
23596,a_2468,Checking,0
23597,a_3436,Savings,10
23598,a_625,Checking,7
23599,a_3875,Savings,10
23600,a_5213,Checking,5
23601,a_4350,Savings,8
23602,a_515,Checking,5
23603,a_664,Savings,0
23604,a_3492,Checking,9
23605,a_773,Savings,4
23606,a_7196,Checking,4
23607,a_6328,Savings,7
23608,a_5322,Checking,9
23609,a_9042,Savings,7
23610,a_4932,Checking,3
23611,a_9043,Savings,7
23612,a_8000,Checking,0
23613,a_2398,Savings,8
23614,a_8694,Checking,10
23615,a_9044,Savings,7
23616,a_1073,Checking,8
23617,a_2106,Savings,2
23618,a_5759,Checking,7
23619,a_7390,Savings,2
23620,a_1801,Checking,2
23621,a_3971,Savings,7
23622,a_9045,Checking,7
23623,a_6263,Savings,9
23624,a_1809,Checking,2
23625,a_1001,Savings,5
23626,a_7081,Checking,4
23627,a_9046,Savings,5
23628,a_4703,Checking,10
23629,a_5170,Savings,9
23630,a_638,Checking,10
23631,a_323,Savings,8
23632,a_622,Checking,10
23633,a_3617,Savings,0
23634,a_159,Checking,2
23635,a_3174,Savings,0
23636,a_9047,Checking,7
23637,a_2021,Savings,10
23638,a_2267,Checking,4
23639,a_354,Savings,0
23640,a_6405,Checking,10
23641,a_1225,Savings,2
23642,a_1318,Checking,0
23643,a_6384,Savings,1
23644,a_2175,Checking,5
23645,a_473,Savings,5
23646,a_2138,Checking,10
23647,a_2174,Savings,10
23648,a_2432,Checking,5
23649,a_3437,Savings,3
23650,a_7132,Checking,3
23651,a_1640,Savings,10
23652,a_947,Checking,7
23653,a_8118,Savings,4
23654,a_3861,Checking,0
23655,a_579,Savings,6
23656,a_850,Checking,4
23657,a_9048,Savings,7
23658,a_4081,Checking,2
23659,a_9049,Savings,10
23660,a_1590,Checking,0
23661,a_9050,Savings,6
23662,a_396,Checking,10
23663,a_1323,Savings,3
23664,a_1831,Checking,4
23665,a_9051,Savings,4
23666,a_1361,Checking,2
23667,a_646,Savings,9
23668,a_180,Checking,8
23669,a_12,Savings,3
23670,a_8816,Checking,5
23671,a_9052,Savings,8
23672,a_971,Checking,6
23673,a_2444,Savings,7
23674,a_5575,Checking,9
23675,a_5570,Savings,10
23676,a_488,Checking,4
23677,a_9053,Savings,7
23678,a_1607,Checking,3
23679,a_9054,Savings,8
23680,a_141,Checking,8
23681,a_8066,Savings,2
23682,a_9055,Checking,0
23683,a_165,Savings,1
23684,a_9056,Checking,2
23685,a_9057,Savings,5
23686,a_2231,Checking,0
23687,a_2536,Savings,7
23688,a_1714,Checking,8
23689,a_4919,Savings,3
23690,a_9058,Checking,3
23691,a_163,Savings,8
23692,a_321,Checking,10
23693,a_832,Savings,0
23694,a_77,Checking,10
23695,a_714,Savings,6
23696,a_81,Checking,1
23697,a_9059,Savings,0
23698,a_9060,Checking,6
23699,a_1895,Savings,2
23700,a_9061,Checking,10
23701,a_3618,Savings,0
23702,a_9062,Checking,2
23703,a_1765,Savings,0
23704,a_4814,Checking,10
23705,a_2789,Savings,8
23706,a_6234,Checking,6
23707,a_8640,Savings,0
23708,a_2539,Checking,1
23709,a_2280,Savings,9
23710,a_9063,Checking,1
23711,a_1554,Savings,3
23712,a_5268,Checking,10
23713,a_3814,Savings,10
23714,a_82,Checking,7
23715,a_70,Savings,9
23716,a_9064,Checking,3
23717,a_7881,Savings,5
23718,a_81,Checking,1
23719,a_8893,Savings,9
23720,a_415,Checking,7
23721,a_1301,Savings,3
23722,a_3577,Checking,8
23723,a_751,Savings,4
23724,a_1544,Checking,2
23725,a_7328,Savings,2
23726,a_9065,Checking,0
23727,a_323,Savings,8
23728,a_9066,Checking,3
23729,a_75,Savings,9
23730,a_9067,Checking,0
23731,a_8360,Savings,10
23732,a_9068,Checking,7
23733,a_434,Savings,9
23734,a_9069,Checking,1
23735,a_9070,Savings,2
23736,a_9071,Checking,3
23737,a_398,Savings,3
23738,a_2360,Checking,6
23739,a_9072,Savings,9
23740,a_3633,Checking,6
23741,a_634,Savings,9
23742,a_9073,Checking,2
23743,a_5737,Savings,5
23744,a_5753,Checking,3
23745,a_9074,Savings,8
23746,a_1933,Checking,7
23747,a_4222,Savings,10
23748,a_3695,Checking,0
23749,a_5689,Savings,7
23750,a_53,Checking,7
23751,a_368,Savings,4
23752,a_1831,Checking,4
23753,a_3491,Savings,0
23754,a_4818,Checking,3
23755,a_1188,Savings,7
23756,a_7429,Checking,5
23757,a_9075,Savings,7
23758,a_2213,Checking,10
23759,a_648,Savings,6
23760,a_4322,Checking,8
23761,a_5804,Savings,9
23762,a_8010,Checking,7
23763,a_3250,Savings,9
23764,a_5816,Checking,7
23765,a_383,Savings,0
23766,a_4635,Checking,2
23767,a_2054,Savings,1
23768,a_1662,Checking,7
23769,a_5286,Savings,1
23770,a_9076,Checking,5
23771,a_3082,Savings,6
23772,a_2395,Checking,3
23773,a_9077,Savings,4
23774,a_720,Checking,2
23775,a_6058,Savings,1
23776,a_9078,Checking,2
23777,a_4690,Savings,6
23778,a_331,Checking,2
23779,a_856,Savings,7
23780,a_572,Checking,9
23781,a_856,Savings,7
23782,a_8956,Checking,9
23783,a_9079,Savings,4
23784,a_47,Checking,4
23785,a_5252,Savings,8
23786,a_5713,Checking,5
23787,a_2628,Savings,4
23788,a_2280,Checking,9
23789,a_9080,Savings,8
23790,a_9081,Checking,0
23791,a_383,Savings,0
23792,a_1319,Checking,2
23793,a_1886,Savings,4
23794,a_3034,Checking,2
23795,a_9082,Savings,7
23796,a_4267,Checking,10
23797,a_316,Savings,9
23798,a_9083,Checking,5
23799,a_2038,Savings,3
23800,a_9084,Checking,3
23801,a_9085,Savings,8
23802,a_9086,Checking,3
23803,a_3618,Savings,0
23804,a_2180,Checking,5
23805,a_1851,Savings,7
23806,a_9087,Checking,1
23807,a_4370,Savings,3
23808,a_6971,Checking,5
23809,a_9049,Savings,10
23810,a_856,Checking,7
23811,a_9088,Savings,2
23812,a_1533,Checking,8
23813,a_7607,Savings,5
23814,a_9089,Checking,7
23815,a_9090,Savings,1
23816,a_1170,Checking,4
23817,a_1172,Savings,7
23818,a_6426,Checking,7
23819,a_2536,Savings,7
23820,a_9091,Checking,9
23821,a_787,Savings,8
23822,a_1544,Checking,2
23823,a_2989,Savings,3
23824,a_2990,Checking,7
23825,a_407,Savings,1
23826,a_5975,Checking,10
23827,a_763,Savings,4
23828,a_488,Checking,4
23829,a_607,Savings,9
23830,a_9092,Checking,5
23831,a_5227,Savings,5
23832,a_1710,Checking,7
23833,a_854,Savings,10
23834,a_535,Checking,2
23835,a_9093,Savings,0
23836,a_2102,Checking,1
23837,a_1879,Savings,3
23838,a_9094,Checking,2
23839,a_368,Savings,4
23840,a_75,Checking,9
23841,a_506,Savings,3
23842,a_1361,Checking,2
23843,a_406,Savings,9
23844,a_9095,Checking,7
23845,a_876,Savings,3
23846,a_2918,Checking,8
23847,a_1728,Savings,4
23848,a_290,Checking,3
23849,a_250,Savings,0
23850,a_2586,Checking,2
23851,a_231,Savings,10
23852,a_9096,Checking,0
23853,a_5801,Savings,6
23854,a_9097,Checking,7
23855,a_968,Savings,0
23856,a_706,Checking,1
23857,a_2319,Savings,9
23858,a_4228,Checking,3
23859,a_2017,Savings,6
23860,a_517,Checking,5
23861,a_9098,Savings,2
23862,a_9099,Checking,9
23863,a_2826,Savings,8
23864,a_826,Checking,8
23865,a_9100,Savings,9
23866,a_2942,Checking,1
23867,a_9101,Savings,4
23868,a_4691,Checking,1
23869,a_9102,Savings,0
23870,a_3970,Checking,5
23871,a_1529,Savings,4
23872,a_1470,Checking,0
23873,a_9103,Savings,4
23874,a_635,Checking,1
23875,a_1630,Savings,3
23876,a_457,Checking,4
23877,a_4669,Savings,2
23878,a_720,Checking,2
23879,a_645,Savings,7
23880,a_5308,Checking,2
23881,a_47,Savings,4
23882,a_3311,Checking,4
23883,a_1522,Savings,1
23884,a_3605,Checking,8
23885,a_1052,Savings,2
23886,a_349,Checking,7
23887,a_2086,Savings,10
23888,a_2325,Checking,2
23889,a_2786,Savings,0
23890,a_9104,Checking,0
23891,a_5345,Savings,5
23892,a_9105,Checking,1
23893,a_350,Savings,2
23894,a_1058,Checking,9
23895,a_62,Savings,3
23896,a_1626,Checking,1
23897,a_639,Savings,7
23898,a_3172,Checking,8
23899,a_117,Savings,6
23900,a_2746,Checking,8
23901,a_314,Savings,7
23902,a_323,Checking,8
23903,a_9106,Savings,7
23904,a_482,Checking,3
23905,a_528,Savings,7
23906,a_1362,Checking,1
23907,a_3819,Savings,5
23908,a_5460,Checking,6
23909,a_9107,Savings,6
23910,a_9108,Checking,8
23911,a_9109,Savings,10
23912,a_4727,Checking,5
23913,a_854,Savings,10
23914,a_9110,Checking,5
23915,a_8717,Savings,6
23916,a_2596,Checking,9
23917,a_767,Savings,2
23918,a_797,Checking,9
23919,a_67,Savings,1
23920,a_5148,Checking,0
23921,a_8080,Savings,0
23922,a_7884,Checking,0
23923,a_1852,Savings,2
23924,a_9111,Checking,6
23925,a_2626,Savings,3
23926,a_8887,Checking,7
23927,a_4873,Savings,2
23928,a_9112,Checking,9
23929,a_204,Savings,7
23930,a_9113,Checking,8
23931,a_9114,Savings,2
23932,a_2462,Checking,5
23933,a_6590,Savings,1
23934,a_66,Checking,3
23935,a_796,Savings,4
23936,a_3026,Checking,1
23937,a_488,Savings,4
23938,a_9115,Checking,10
23939,a_2073,Savings,0
23940,a_5634,Checking,4
23941,a_2407,Savings,0
23942,a_9116,Checking,3
23943,a_9117,Savings,1
23944,a_9118,Checking,1
23945,a_3819,Savings,5
23946,a_662,Checking,0
23947,a_6463,Savings,9
23948,a_9119,Checking,9
23949,a_6573,Savings,3
23950,a_3619,Checking,2
23951,a_2352,Savings,4
23952,a_9120,Checking,5
23953,a_1831,Savings,4
23954,a_9121,Checking,8
23955,a_7662,Savings,6
23956,a_265,Checking,5
23957,a_572,Savings,9
23958,a_9122,Checking,7
23959,a_488,Savings,4
23960,a_517,Checking,5
23961,a_856,Savings,7
23962,a_3917,Checking,2
23963,a_152,Savings,1
23964,a_2107,Checking,1
23965,a_9123,Savings,5
23966,a_9124,Checking,10
23967,a_1426,Savings,2
23968,a_1845,Checking,1
23969,a_848,Savings,10
23970,a_3205,Checking,6
23971,a_9125,Savings,1
23972,a_9126,Checking,0
23973,a_3800,Savings,9
23974,a_1831,Checking,4
23975,a_2400,Savings,6
23976,a_9096,Checking,0
23977,a_5406,Savings,9
23978,a_1083,Checking,7
23979,a_9127,Savings,9
23980,a_1844,Checking,0
23981,a_8573,Savings,7
23982,a_28,Checking,8
23983,a_1815,Savings,4
23984,a_6884,Checking,2
23985,a_9128,Savings,5
23986,a_9129,Checking,5
23987,a_751,Savings,4
23988,a_9130,Checking,6
23989,a_4251,Savings,10
23990,a_3814,Checking,10
23991,a_429,Savings,4
23992,a_2350,Checking,5
23993,a_4914,Savings,2
23994,a_1726,Checking,10
23995,a_31,Savings,5
23996,a_4778,Checking,5
23997,a_7671,Savings,4
23998,a_9131,Checking,0
23999,a_8503,Savings,6
24000,a_625,Checking,7
24001,a_1914,Savings,0
24002,a_8765,Checking,7
24003,a_9132,Savings,8
24004,a_3083,Checking,4
24005,a_9133,Savings,3
24006,a_5183,Checking,7
24007,a_1130,Savings,3
24008,a_1044,Checking,0
24009,a_9134,Savings,8
24010,a_333,Checking,9
24011,a_3433,Savings,5
24012,a_201,Checking,6
24013,a_4374,Savings,2
24014,a_141,Checking,8
24015,a_2839,Savings,2
24016,a_9135,Checking,7
24017,a_9136,Savings,0
24018,a_2586,Checking,2
24019,a_2688,Savings,3
24020,a_9137,Checking,1
24021,a_72,Savings,7
24022,a_6457,Checking,0
24023,a_3734,Savings,6
24024,a_2012,Checking,2
24025,a_6212,Savings,4
24026,a_1111,Checking,2
24027,a_9138,Savings,0
24028,a_5051,Checking,4
24029,a_79,Savings,6
24030,a_3459,Checking,1
24031,a_2435,Savings,0
24032,a_125,Checking,5
24033,a_4106,Savings,8
24034,a_4872,Checking,10
24035,a_6306,Savings,1
24036,a_1222,Checking,8
24037,a_6523,Savings,5
24038,a_1072,Checking,0
24039,a_1063,Savings,8
24040,a_9139,Checking,6
24041,a_859,Savings,5
24042,a_4242,Checking,0
24043,a_5306,Savings,0
24044,a_294,Checking,4
24045,a_9140,Savings,7
24046,a_9141,Checking,6
24047,a_4480,Savings,1
24048,a_9142,Checking,10
24049,a_2349,Savings,2
24050,a_7881,Checking,5
24051,a_6139,Savings,9
24052,a_6338,Checking,10
24053,a_5582,Savings,5
24054,a_8694,Checking,10
24055,a_9143,Savings,10
24056,a_4716,Checking,9
24057,a_9144,Savings,1
24058,a_9145,Checking,1
24059,a_9146,Savings,10
24060,a_231,Checking,10
24061,a_2448,Savings,7
24062,a_391,Checking,9
24063,a_42,Savings,7
24064,a_5530,Checking,8
24065,a_4284,Savings,8
24066,a_1395,Checking,8
24067,a_3479,Savings,3
24068,a_748,Checking,9
24069,a_323,Savings,8
24070,a_7439,Checking,2
24071,a_927,Savings,9
24072,a_9147,Checking,1
24073,a_2977,Savings,5
24074,a_9148,Checking,8
24075,a_8943,Savings,7
24076,a_555,Checking,0
24077,a_9149,Savings,8
24078,a_9150,Checking,7
24079,a_725,Savings,8
24080,a_180,Checking,8
24081,a_4185,Savings,6
24082,a_944,Checking,3
24083,a_2006,Savings,0
24084,a_7859,Checking,0
24085,a_509,Savings,1
24086,a_8050,Checking,4
24087,a_2580,Savings,3
24088,a_1222,Checking,8
24089,a_2469,Savings,0
24090,a_2015,Checking,0
24091,a_255,Savings,3
24092,a_1095,Checking,0
24093,a_2217,Savings,5
24094,a_1363,Checking,6
24095,a_6909,Savings,1
24096,a_8700,Checking,0
24097,a_9151,Savings,5
24098,a_2915,Checking,10
24099,a_9152,Savings,3
24100,a_9153,Checking,8
24101,a_509,Savings,1
24102,a_9154,Checking,3
24103,a_9155,Savings,2
24104,a_631,Checking,7
24105,a_9156,Savings,9
24106,a_2288,Checking,3
24107,a_472,Savings,5
24108,a_716,Checking,6
24109,a_3250,Savings,9
24110,a_1206,Checking,6
24111,a_1016,Savings,8
24112,a_125,Checking,5
24113,a_7234,Savings,4
24114,a_5562,Checking,4
24115,a_3166,Savings,3
24116,a_6107,Checking,8
24117,a_8731,Savings,9
24118,a_333,Checking,9
24119,a_7377,Savings,5
24120,a_1481,Checking,6
24121,a_4966,Savings,0
24122,a_138,Checking,7
24123,a_162,Savings,5
24124,a_3479,Checking,3
24125,a_9157,Savings,10
24126,a_1063,Checking,8
24127,a_1000,Savings,6
24128,a_1845,Checking,1
24129,a_5333,Savings,0
24130,a_3759,Checking,1
24131,a_381,Savings,0
24132,a_2596,Checking,9
24133,a_860,Savings,7
24134,a_9158,Checking,6
24135,a_6465,Savings,5
24136,a_5712,Checking,3
24137,a_8024,Savings,8
24138,a_2656,Checking,8
24139,a_634,Savings,9
24140,a_9159,Checking,8
24141,a_4307,Savings,8
24142,a_6096,Checking,7
24143,a_2352,Savings,4
24144,a_9160,Checking,7
24145,a_1934,Savings,3
24146,a_5750,Checking,5
24147,a_53,Savings,7
24148,a_7786,Checking,6
24149,a_3814,Savings,10
24150,a_3399,Checking,5
24151,a_215,Savings,9
24152,a_9161,Checking,4
24153,a_2885,Savings,1
24154,a_3950,Checking,2
24155,a_6670,Savings,0
24156,a_20,Checking,3
24157,a_9162,Savings,1
24158,a_1648,Checking,5
24159,a_727,Savings,4
24160,a_1707,Checking,4
24161,a_6791,Savings,4
24162,a_2543,Checking,5
24163,a_333,Savings,9
24164,a_53,Checking,7
24165,a_2804,Savings,4
24166,a_9163,Checking,6
24167,a_412,Savings,4
24168,a_9164,Checking,0
24169,a_292,Savings,3
24170,a_465,Checking,5
24171,a_2217,Savings,5
24172,a_9165,Checking,10
24173,a_4045,Savings,9
24174,a_3291,Checking,10
24175,a_1269,Savings,7
24176,a_125,Checking,5
24177,a_9166,Savings,1
24178,a_451,Checking,8
24179,a_50,Savings,9
24180,a_460,Checking,1
24181,a_654,Savings,4
24182,a_92,Checking,3
24183,a_3001,Savings,6
24184,a_9167,Checking,5
24185,a_862,Savings,5
24186,a_217,Checking,2
24187,a_1511,Savings,10
24188,a_376,Checking,3
24189,a_512,Savings,0
24190,a_6555,Checking,0
24191,a_4989,Savings,0
24192,a_5636,Checking,3
24193,a_2067,Savings,1
24194,a_9168,Checking,10
24195,a_839,Savings,1
24196,a_9169,Checking,1
24197,a_1470,Savings,0
24198,a_1323,Checking,3
24199,a_8135,Savings,6
24200,a_3009,Checking,5
24201,a_9170,Savings,0
24202,a_5500,Checking,1
24203,a_1120,Savings,7
24204,a_1063,Checking,8
24205,a_6882,Savings,5
24206,a_1222,Checking,8
24207,a_3822,Savings,4
24208,a_3416,Checking,5
24209,a_1908,Savings,5
24210,a_2554,Checking,8
24211,a_4029,Savings,2
24212,a_3167,Checking,9
24213,a_2615,Savings,0
24214,a_2012,Checking,2
24215,a_1914,Savings,0
24216,a_7215,Checking,9
24217,a_9171,Savings,9
24218,a_5868,Checking,1
24219,a_2932,Savings,6
24220,a_9172,Checking,6
24221,a_3339,Savings,3
24222,a_3705,Checking,1
24223,a_9173,Savings,2
24224,a_3980,Checking,6
24225,a_36,Savings,4
24226,a_1481,Checking,6
24227,a_5268,Savings,10
24228,a_9174,Checking,7
24229,a_9175,Savings,9
24230,a_3668,Checking,8
24231,a_3236,Savings,1
24232,a_1464,Checking,3
24233,a_9176,Savings,6
24234,a_2815,Checking,10
24235,a_9177,Savings,4
24236,a_6002,Checking,1
24237,a_9030,Savings,1
24238,a_1361,Checking,2
24239,a_9178,Savings,9
24240,a_555,Checking,0
24241,a_9179,Savings,9
24242,a_3712,Checking,5
24243,a_954,Savings,1
24244,a_9180,Checking,10
24245,a_9181,Savings,0
24246,a_9182,Checking,3
24247,a_1155,Savings,0
24248,a_9183,Checking,10
24249,a_9184,Savings,5
24250,a_75,Checking,9
24251,a_4439,Savings,3
24252,a_9185,Checking,4
24253,a_773,Savings,4
24254,a_5345,Checking,5
24255,a_2267,Savings,4
24256,a_241,Checking,7
24257,a_1481,Savings,6
24258,a_8858,Checking,0
24259,a_1486,Savings,5
24260,a_1833,Checking,3
24261,a_1540,Savings,5
24262,a_5101,Checking,0
24263,a_541,Savings,3
24264,a_1478,Checking,9
24265,a_8983,Savings,10
24266,a_7946,Checking,3
24267,a_4271,Savings,1
24268,a_9186,Checking,0
24269,a_532,Savings,5
24270,a_1703,Checking,9
24271,a_1139,Savings,1
24272,a_1030,Checking,4
24273,a_1794,Savings,2
24274,a_9187,Checking,4
24275,a_4072,Savings,5
24276,a_2275,Checking,4
24277,a_3849,Savings,7
24278,a_596,Checking,7
24279,a_5390,Savings,6
24280,a_9188,Checking,10
24281,a_6826,Savings,8
24282,a_9189,Checking,7
24283,a_2751,Savings,10
24284,a_2224,Checking,2
24285,a_3819,Savings,5
24286,a_198,Checking,6
24287,a_3541,Savings,0
24288,a_1342,Checking,4
24289,a_483,Savings,9
24290,a_9190,Checking,0
24291,a_8551,Savings,7
24292,a_9191,Checking,4
24293,a_6811,Savings,1
24294,a_9192,Checking,8
24295,a_465,Savings,5
24296,a_773,Checking,4
24297,a_536,Savings,0
24298,a_8700,Checking,0
24299,a_9193,Savings,6
24300,a_105,Checking,5
24301,a_2213,Savings,10
24302,a_3903,Checking,3
24303,a_5215,Savings,8
24304,a_5408,Checking,1
24305,a_125,Savings,5
24306,a_9194,Checking,6
24307,a_164,Savings,1
24308,a_202,Checking,10
24309,a_75,Savings,9
24310,a_551,Checking,9
24311,a_31,Savings,5
24312,a_495,Checking,8
24313,a_6391,Savings,5
24314,a_2274,Checking,1
24315,a_531,Savings,4
24316,a_3190,Checking,1
24317,a_9195,Savings,10
24318,a_1222,Checking,8
24319,a_9196,Savings,6
24320,a_1598,Checking,8
24321,a_3367,Savings,0
24322,a_872,Checking,2
24323,a_9197,Savings,2
24324,a_971,Checking,6
24325,a_9198,Savings,9
24326,a_277,Checking,2
24327,a_9199,Savings,9
24328,a_9200,Checking,8
24329,a_8552,Savings,2
24330,a_9201,Checking,5
24331,a_6884,Savings,2
24332,a_304,Checking,0
24333,a_9202,Savings,5
24334,a_9203,Checking,10
24335,a_9204,Savings,7
24336,a_9205,Checking,0
24337,a_8062,Savings,2
24338,a_696,Checking,7
24339,a_3036,Savings,6
24340,a_606,Checking,1
24341,a_4151,Savings,8
24342,a_432,Checking,3
24343,a_716,Savings,6
24344,a_9206,Checking,0
24345,a_143,Savings,2
24346,a_4840,Checking,4
24347,a_9207,Savings,2
24348,a_1046,Checking,7
24349,a_1065,Savings,3
24350,a_2086,Checking,10
24351,a_9208,Savings,3
24352,a_494,Checking,6
24353,a_3632,Savings,8
24354,a_9209,Checking,6
24355,a_848,Savings,10
24356,a_1247,Checking,2
24357,a_9210,Savings,8
24358,a_3237,Checking,4
24359,a_2536,Savings,7
24360,a_3463,Checking,0
24361,a_4690,Savings,6
24362,a_6324,Checking,0
24363,a_9211,Savings,10
24364,a_1114,Checking,9
24365,a_9212,Savings,3
24366,a_819,Checking,6
24367,a_7332,Savings,3
24368,a_9213,Checking,9
24369,a_292,Savings,3
24370,a_5411,Checking,8
24371,a_2307,Savings,2
24372,a_259,Checking,10
24373,a_8536,Savings,8
24374,a_111,Checking,0
24375,a_7508,Savings,4
